T  (s),T1,T2,T3,CL1cBAK2,CL2polyAC,CL3cBAK2,CL4polyAC,CL5cBAK2,CL6polyAC,CL7cBAK2,CL8polyAC,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Inj.,Val.,Vol.,Flow,Tim.,Setpoint,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
4157.401855,27.018526,22.808992,27.132875,177.587662,-320.764893,-450.892212,-330.441406,-48.115871,1083.171753,1113.518921,1197.368774,1.163275,1.163442,1.163237,1.163709,1.163884,1.163880,1.163584,1.163448,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.067197,0.121373,0.170612,0.125035,0.018206,-0.409858,-0.421341,-0.453068
4160.857910,27.011751,22.805246,27.132500,174.544113,-323.460510,-454.038727,-333.018036,-51.701298,1080.689087,1109.736084,1195.066895,1.163284,1.163448,1.163258,1.163741,1.163863,1.163835,1.163581,1.163496,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.066045,0.122393,0.171802,0.126010,0.019563,-0.408918,-0.419909,-0.452197
4164.373047,27.000389,22.807369,27.132938,171.302719,-326.528992,-457.533722,-335.629974,-54.262630,1078.260986,1106.576782,1192.660767,1.163275,1.163418,1.163262,1.163751,1.163894,1.163864,1.163590,1.163484,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.064819,0.123554,0.173125,0.126998,0.020532,-0.407999,-0.418714,-0.451287
4167.827148,26.995054,22.817297,27.134188,168.270370,-328.884857,-460.290436,-338.186859,-57.461441,1075.949463,1105.541382,1190.786133,1.163312,1.163439,1.163244,1.163714,1.163831,1.163844,1.163584,1.163467,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.063671,0.124446,0.174168,0.127965,0.021743,-0.407125,-0.418322,-0.450577
4171.256836,26.990307,22.750799,27.133875,165.867722,-331.225403,-462.944275,-340.590179,-61.370102,1073.745239,1100.661133,1188.312134,1.163334,1.163477,1.163305,1.163774,1.163908,1.163949,1.163652,1.163555,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.062762,0.125331,0.175172,0.128875,0.023222,-0.406291,-0.416475,-0.449641
4174.700195,26.997988,22.772840,27.132563,162.057648,-334.347992,-466.647003,-343.666077,-65.427208,1071.341431,1097.988281,1187.031616,1.163293,1.163442,1.163278,1.163731,1.163862,1.163860,1.163609,1.163474,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.061320,0.126513,0.176573,0.130039,0.024757,-0.405381,-0.415464,-0.449157
4178.131836,26.994627,22.796005,27.132875,158.880173,-337.518494,-470.481842,-346.346588,-68.235413,1068.796753,1096.981201,1185.580688,1.163303,1.163433,1.163274,1.163748,1.163911,1.163902,1.163629,1.163504,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.060118,0.127712,0.178024,0.131053,0.025819,-0.404418,-0.415083,-0.448608
4181.580078,26.994041,22.801250,27.132999,155.490509,-340.159729,-473.950409,-348.711365,-70.233765,1067.094727,1096.335815,1183.525024,1.163325,1.163459,1.163321,1.163745,1.163869,1.163876,1.163602,1.163498,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.058836,0.128712,0.179336,0.131948,0.026576,-0.403774,-0.414839,-0.447830
4185.030762,26.978624,22.811241,27.134375,152.244278,-342.852936,-476.774963,-351.283264,-72.242546,1064.561890,1091.909180,1182.232544,1.163295,1.163442,1.163278,1.163724,1.163883,1.163870,1.163643,1.163538,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.057607,0.129731,0.180405,0.132921,0.027336,-0.402816,-0.413164,-0.447341
4188.479980,26.970943,22.815050,27.133438,149.002975,-345.662079,-479.976898,-353.483337,-75.844597,1062.244751,1089.853271,1178.840454,1.163345,1.163462,1.163338,1.163792,1.163910,1.163897,1.163605,1.163477,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.056381,0.130794,0.181617,0.133753,0.028699,-0.401939,-0.412386,-0.446057
4191.913086,26.966835,22.805620,27.136312,145.713196,-348.376617,-483.056641,-356.964905,-80.671669,1058.926880,1086.652832,1176.928833,1.163297,1.163430,1.163257,1.163747,1.163833,1.163881,1.163622,1.163513,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.055136,0.131821,0.182782,0.135071,0.030525,-0.400684,-0.411175,-0.445334
4195.348145,26.962301,22.815487,27.132500,142.363708,-351.318481,-486.572632,-359.683533,-83.508614,1055.901978,1083.847290,1173.256470,1.163343,1.163490,1.163275,1.163736,1.163851,1.163871,1.163626,1.163478,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.053869,0.132934,0.184113,0.136099,0.031599,-0.399539,-0.410113,-0.443944
4198.779785,26.973930,22.823853,27.134375,138.977631,-354.610748,-490.505829,-362.741699,-86.511612,1053.401245,1080.209351,1170.944946,1.163320,1.163439,1.163279,1.163804,1.163924,1.163908,1.163632,1.163543,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.052587,0.134180,0.185601,0.137257,0.032735,-0.398593,-0.408737,-0.443070
4202.243164,26.964382,22.822355,27.133188,135.146896,-357.906830,-494.068207,-365.841461,-90.711472,1050.147461,1076.283813,1168.312500,1.163335,1.163451,1.163311,1.163779,1.163907,1.163933,1.163641,1.163504,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.051138,0.135427,0.186949,0.138429,0.034324,-0.397362,-0.407251,-0.442074
4205.705078,26.957767,22.828348,27.133249,131.147385,-361.255157,-497.429169,-369.155640,-94.717247,1046.696045,1072.826294,1164.869873,1.163329,1.163473,1.163287,1.163777,1.163874,1.163883,1.163591,1.163515,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.049624,0.136694,0.188221,0.139684,0.035840,-0.396056,-0.405943,-0.440771
4209.143066,26.962408,22.833220,27.135000,127.866425,-364.183319,-500.636078,-371.773499,-97.037743,1044.057373,1072.958862,1162.839966,1.163326,1.163455,1.163281,1.163732,1.163893,1.163905,1.163651,1.163548,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.048383,0.137802,0.189434,0.140674,0.036718,-0.395057,-0.405993,-0.440003
4212.576172,26.956432,22.795506,27.134125,124.565445,-367.230682,-504.164490,-374.519226,-102.213371,1041.165527,1067.957275,1158.860840,1.163321,1.163468,1.163281,1.163765,1.163900,1.163906,1.163669,1.163503,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.047134,0.138955,0.190769,0.141713,0.038676,-0.393963,-0.404101,-0.438497
4216.017090,26.957554,22.818546,27.132313,121.211853,-370.496887,-508.074280,-377.486481,-104.840714,1038.427124,1064.887207,1157.070312,1.163323,1.163451,1.163296,1.163761,1.163905,1.163864,1.163632,1.163546,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.045865,0.140191,0.192248,0.142836,0.039670,-0.392927,-0.402939,-0.437820
4219.457031,26.950138,22.838402,27.134125,117.453415,-373.044861,-511.823334,-379.273010,-107.242485,1036.073853,1061.349487,1154.405151,1.163324,1.163494,1.163321,1.163792,1.163912,1.163917,1.163653,1.163534,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.044443,0.141155,0.193667,0.143512,0.040579,-0.392036,-0.401600,-0.436811
4222.895020,26.957394,22.849079,27.133375,113.971504,-375.967102,-515.609680,-382.249542,-110.508438,1033.227295,1060.250488,1152.257324,1.163354,1.163513,1.163317,1.163827,1.163932,1.163965,1.163699,1.163570,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.043125,0.142261,0.195100,0.144638,0.041815,-0.390959,-0.401185,-0.435999
4226.413086,26.961287,22.844147,27.133688,110.378838,-379.305115,-519.354370,-385.613129,-114.754539,1030.925659,1054.980469,1148.878662,1.163356,1.163474,1.163307,1.163786,1.163946,1.163964,1.163680,1.163535,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.041766,0.143524,0.196517,0.145911,0.043422,-0.390088,-0.399190,-0.434720
4229.866211,26.955099,22.805996,27.131937,106.485680,-382.248749,-522.803711,-387.984528,-119.209084,1027.145264,1053.588013,1147.245605,1.163354,1.163473,1.163322,1.163782,1.163929,1.163906,1.163619,1.163538,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.040293,0.144638,0.197822,0.146808,0.045107,-0.388658,-0.398664,-0.434102
4233.307129,26.940590,22.817297,27.131624,103.045265,-385.175690,-525.539551,-391.868439,-121.783829,1024.275757,1047.960205,1144.580811,1.163342,1.163460,1.163334,1.163783,1.163911,1.163917,1.163652,1.163529,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.038991,0.145745,0.198857,0.148278,0.046081,-0.387572,-0.396534,-0.433094
4236.747070,26.958139,22.831347,27.132875,99.759911,-388.418823,-529.584229,-394.710968,-125.487305,1021.509277,1043.761841,1142.475586,1.163333,1.163459,1.163316,1.163786,1.163926,1.163950,1.163663,1.163546,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.037748,0.146972,0.200388,0.149353,0.047483,-0.386525,-0.394945,-0.432297
4240.207031,26.966782,22.840462,27.132437,95.802650,-391.362640,-534.164185,-397.866730,-128.888489,1018.254150,1037.400879,1138.796265,1.163342,1.163492,1.163308,1.163774,1.163893,1.163924,1.163651,1.163522,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.036250,0.148086,0.202121,0.150547,0.048770,-0.385294,-0.392539,-0.430905
4243.638184,26.973343,22.860130,27.131124,92.336563,-394.523773,-538.093079,-401.376648,-132.132568,1015.235901,1035.811401,1136.359619,1.163329,1.163508,1.163299,1.163797,1.163925,1.163938,1.163678,1.163558,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.034939,0.149283,0.203607,0.151876,0.049997,-0.384152,-0.391937,-0.429983
4247.082031,26.964169,22.859318,27.132812,89.083458,-397.205475,-541.229126,-404.261322,-135.663925,1012.245483,1029.847656,1133.413330,1.163350,1.163482,1.163331,1.163806,1.163918,1.163920,1.163657,1.163514,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.033708,0.150297,0.204794,0.152967,0.051333,-0.383020,-0.389681,-0.428868
4250.527832,26.971743,22.843584,27.133188,85.402077,-400.590424,-545.221802,-407.277313,-139.704819,1009.126404,1026.050171,1129.886597,1.163323,1.163472,1.163290,1.163760,1.163875,1.163861,1.163629,1.163538,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.032315,0.151578,0.206305,0.154108,0.052862,-0.381840,-0.388244,-0.427534
4254.060059,26.966461,22.807432,27.134251,81.619698,-404.441315,-548.863098,-410.481018,-140.570786,1005.894531,1021.952393,1126.860840,1.163321,1.163452,1.163309,1.163737,1.163869,1.163859,1.163614,1.163523,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.030884,0.153035,0.207682,0.155320,0.053190,-0.380617,-0.386693,-0.426389
4257.578125,26.976810,22.826225,27.131813,77.668579,-407.845123,-552.416382,-413.328278,-147.698883,1002.596741,1018.683105,1123.883545,1.163331,1.163483,1.163320,1.163782,1.163890,1.163904,1.163639,1.163522,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.029389,0.154323,0.209027,0.156398,0.055887,-0.379369,-0.385456,-0.425262
4261.016113,26.973503,22.840837,27.132250,74.338860,-410.713043,-556.785217,-416.532104,-150.229187,999.702148,1014.999573,1121.884644,1.163340,1.163484,1.163282,1.163768,1.163893,1.163912,1.163658,1.163546,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.028129,0.155408,0.210680,0.157610,0.056845,-0.378274,-0.384062,-0.424506
4264.485840,26.981026,22.845394,27.131813,70.740135,-414.169861,-560.583374,-419.579651,-154.375473,997.198303,1012.952576,1118.997314,1.163351,1.163456,1.163267,1.163778,1.163899,1.163911,1.163660,1.163528,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.026767,0.156716,0.212117,0.158763,0.058414,-0.377326,-0.383288,-0.423414
4267.914062,26.976118,22.822479,27.131374,66.623207,-416.912445,-564.187622,-422.340332,-156.771561,994.199097,1006.888062,1116.341187,1.163306,1.163465,1.163293,1.163733,1.163881,1.163868,1.163628,1.163536,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.025209,0.157754,0.213481,0.159808,0.059320,-0.376192,-0.380993,-0.422409
4271.333984,26.973930,22.831470,27.131874,62.708908,-419.570679,-568.006470,-425.391876,-159.666443,991.507263,1004.403259,1114.159302,1.163318,1.163492,1.163291,1.163779,1.163908,1.163927,1.163659,1.163494,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.023728,0.158760,0.214926,0.160963,0.060416,-0.375173,-0.380053,-0.421583
4274.775879,26.991800,22.842274,27.132250,59.281933,-422.669800,-571.393982,-428.085846,-163.322174,988.851501,1002.287109,1111.946411,1.163305,1.163454,1.163291,1.163780,1.163924,1.163904,1.163631,1.163530,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.022431,0.159933,0.216208,0.161982,0.061799,-0.374168,-0.379252,-0.420746
4278.235840,26.980064,22.832096,27.130562,56.025742,-425.823334,-574.572266,-431.201691,-165.435532,985.987732,997.647522,1109.919312,1.163358,1.163503,1.163324,1.163774,1.163929,1.163926,1.163661,1.163549,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.021199,0.161126,0.217410,0.163161,0.062599,-0.373085,-0.377496,-0.419979
4281.674805,26.987053,22.838652,27.131937,51.851387,-429.058411,-577.728516,-433.779816,-169.185165,983.409302,995.717590,1109.177124,1.163315,1.163445,1.163333,1.163772,1.163909,1.163895,1.163627,1.163543,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.019620,0.162350,0.218605,0.164136,0.064017,-0.372109,-0.376766,-0.419698
4285.097168,27.000977,22.859007,27.131750,48.533485,-431.696411,-581.585266,-436.738678,-173.504059,980.721130,994.481201,1105.132202,1.163361,1.163489,1.163348,1.163779,1.163920,1.163904,1.163648,1.163549,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.018364,0.163348,0.220064,0.165256,0.065652,-0.371092,-0.376298,-0.418167
4288.536133,26.996227,22.852699,27.133625,44.566418,-435.270416,-585.726746,-440.046112,-175.553787,977.389832,989.122681,1102.519043,1.163313,1.163443,1.163292,1.163752,1.163911,1.163918,1.163631,1.163524,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.016863,0.164700,0.221631,0.166508,0.066427,-0.369831,-0.374271,-0.417178
4292.029785,27.002096,22.833843,27.131062,39.110863,-437.677887,-587.088013,-442.375305,-179.231155,975.321411,986.262695,1099.956543,1.163353,1.163507,1.163337,1.163787,1.163915,1.163924,1.163644,1.163538,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.014799,0.165611,0.222146,0.167389,0.067819,-0.369049,-0.373189,-0.416209
4295.484863,27.002363,22.840212,27.132563,37.375553,-440.593475,-592.902405,-446.305359,-183.623764,972.214783,982.478149,1096.580811,1.163313,1.163465,1.163292,1.163771,1.163894,1.163896,1.163639,1.163491,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.014142,0.166715,0.224346,0.168876,0.069481,-0.367873,-0.371757,-0.414931
4298.916992,26.984812,22.845144,27.132812,34.163570,-443.808228,-596.294128,-449.189453,-187.191193,969.173828,979.854736,1093.615234,1.163310,1.163439,1.163270,1.163716,1.163892,1.163876,1.163594,1.163449,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.012927,0.167931,0.225630,0.169967,0.070831,-0.366722,-0.370764,-0.413809
4302.381836,26.996122,22.844334,27.133438,30.959379,-446.591858,-599.308350,-451.573364,-188.301865,966.885925,976.488464,1092.049805,1.163302,1.163472,1.163301,1.163731,1.163876,1.163906,1.163654,1.163545,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.011715,0.168984,0.226770,0.170869,0.071251,-0.365857,-0.369490,-0.413217
4305.831055,26.983959,22.843210,27.132687,27.790659,-449.602997,-602.855469,-454.446014,-192.297012,963.858215,972.832947,1088.696777,1.163287,1.163456,1.163288,1.163756,1.163903,1.163896,1.163668,1.163547,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.010516,0.170124,0.228112,0.171956,0.072763,-0.364711,-0.368107,-0.411948
4309.368164,27.006416,22.831596,27.132875,23.320444,-453.200073,-606.585937,-457.467194,-195.705994,960.558167,971.165771,1086.226074,1.163275,1.163408,1.163267,1.163729,1.163848,1.163850,1.163574,1.163469,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.008824,0.171485,0.229524,0.173099,0.074053,-0.363462,-0.367476,-0.411013
4312.789062,27.017353,22.829224,27.130812,19.642208,-456.559143,-609.567627,-460.432312,-199.457764,958.034851,968.059448,1083.421753,1.163243,1.163361,1.163207,1.163712,1.163812,1.163815,1.163572,1.163455,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.007432,0.172756,0.230652,0.174221,0.075472,-0.362508,-0.366301,-0.409952
4316.210937,27.002150,22.816174,27.134563,16.470270,-458.751923,-613.064880,-463.280670,-201.187408,955.699707,965.605225,1080.590820,1.163239,1.163388,1.163235,1.163704,1.163824,1.163819,1.163592,1.163460,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.006232,0.173586,0.231975,0.175299,0.076127,-0.361624,-0.365372,-0.408881
4319.647949,27.010632,22.827038,27.133499,12.762086,-462.375275,-616.936096,-466.562927,-205.828262,952.311218,959.926697,1077.314575,1.163258,1.163396,1.163197,1.163688,1.163824,1.163791,1.163566,1.163413,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.004829,0.174957,0.233440,0.176541,0.077883,-0.360342,-0.363223,-0.407641
4323.166016,26.983318,22.822168,27.132626,9.050364,-465.162567,-620.264771,-469.772186,-208.938187,949.540344,958.471802,1075.078247,1.163213,1.163356,1.163213,1.163679,1.163806,1.163806,1.163554,1.163438,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.003425,0.176011,0.234700,0.177755,0.079059,-0.359293,-0.362673,-0.406795
4326.625977,27.006470,22.828098,27.131124,6.417282,-467.701813,-623.308350,-472.251556,-212.458450,947.657654,955.303284,1072.101807,1.163290,1.163417,1.163262,1.163717,1.163868,1.163873,1.163614,1.163471,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.002428,0.176972,0.235851,0.178694,0.080391,-0.358581,-0.361474,-0.405669
4330.068848,27.003643,22.851452,27.132313,2.242260,-471.746582,-626.967102,-476.277008,-216.230148,944.196228,951.846069,1069.639038,1.163247,1.163360,1.163242,1.163656,1.163786,1.163814,1.163540,1.163426,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.000848,0.178503,0.237236,0.180217,0.081819,-0.357271,-0.360166,-0.404737
4333.504883,27.008818,22.857384,27.133938,-0.925627,-474.411652,-630.988953,-478.603790,-218.525085,941.679382,948.791870,1067.164795,1.163221,1.163347,1.163208,1.163649,1.163799,1.163809,1.163526,1.163421,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.000350,0.179511,0.238758,0.181097,0.082687,-0.356319,-0.359010,-0.403801
4336.954102,27.022207,22.857195,27.132563,-4.352171,-477.773193,-634.267273,-481.325806,-221.782349,939.024780,945.756775,1064.456909,1.163214,1.163343,1.163158,1.163625,1.163772,1.163778,1.163526,1.163377,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.001647,0.180783,0.239998,0.182127,0.083919,-0.355314,-0.357862,-0.402776
4340.414062,27.000389,22.867498,27.132875,-8.506243,-480.346375,-637.719666,-484.330780,-225.928467,935.667847,944.417175,1060.949707,1.163186,1.163330,1.163175,1.163623,1.163760,1.163796,1.163534,1.163421,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.003219,0.181757,0.241305,0.183264,0.085488,-0.354044,-0.357355,-0.401449
4343.854004,27.005831,22.872118,27.132563,-11.171408,-482.578278,-640.590210,-486.840576,-228.843613,933.618408,941.201721,1059.475220,1.163203,1.163389,1.163189,1.163667,1.163819,1.163801,1.163547,1.163434,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.004227,0.182601,0.242391,0.184214,0.086591,-0.353269,-0.356138,-0.400891
4347.294922,27.004070,22.862066,27.131874,-14.361132,-485.705566,-643.913269,-489.768646,-232.998856,930.981384,936.911621,1057.042847,1.163182,1.163315,1.163169,1.163648,1.163770,1.163824,1.163568,1.163430,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.005434,0.183784,0.243648,0.185322,0.088164,-0.352271,-0.354515,-0.399971
4350.724121,27.001562,22.836779,27.132938,-17.314062,-488.027466,-646.493896,-492.503265,-235.155441,928.641052,935.395996,1055.322266,1.163237,1.163377,1.163210,1.163690,1.163808,1.163804,1.163578,1.163427,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.006551,0.184663,0.244625,0.186357,0.088980,-0.351385,-0.353941,-0.399320
4354.159180,26.988920,22.801624,27.132250,-20.187542,-490.842987,-649.487854,-494.724915,-238.890320,926.142090,933.767639,1052.593384,1.163221,1.163378,1.163212,1.163673,1.163790,1.163788,1.163523,1.163402,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.007639,0.185728,0.245757,0.187197,0.090393,-0.350440,-0.353325,-0.398287
4357.627930,26.992067,22.808056,27.131250,-23.053686,-493.444366,-652.020447,-496.969910,-243.581696,924.119629,931.978577,1050.331909,1.163230,1.163386,1.163254,1.163716,1.163838,1.163825,1.163585,1.163438,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.008723,0.186713,0.246716,0.188047,0.092168,-0.349674,-0.352648,-0.397431
4361.064941,26.995214,22.831097,27.130125,-26.325228,-496.354767,-655.334106,-499.880096,-246.562820,920.421204,928.297119,1050.520264,1.163214,1.163374,1.163211,1.163693,1.163799,1.163806,1.163580,1.163440,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.009961,0.187814,0.247970,0.189148,0.093296,-0.348275,-0.351255,-0.397503
4364.500000,27.007431,22.825352,27.130438,-29.628336,-498.716553,-658.922180,-502.561249,-248.980240,918.014771,925.935242,1043.975952,1.163268,1.163442,1.163280,1.163705,1.163856,1.163872,1.163621,1.163479,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.011211,0.188708,0.249327,0.190162,0.094211,-0.347364,-0.350361,-0.395026
4367.946777,27.007378,22.837090,27.133188,-33.622578,-502.073883,-662.808472,-506.653412,-253.228363,914.946838,921.764160,1040.911865,1.163198,1.163346,1.163192,1.163649,1.163798,1.163796,1.163548,1.163428,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.012722,0.189978,0.250798,0.191711,0.095818,-0.346204,-0.348783,-0.393867
4371.383789,26.993134,22.841961,27.132812,-36.614704,-505.317810,-665.879333,-509.278656,-256.727570,912.582703,920.628479,1039.510010,1.163255,1.163373,1.163214,1.163675,1.163815,1.163818,1.163563,1.163459,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.013855,0.191205,0.251960,0.192704,0.097142,-0.345309,-0.348353,-0.393337
4374.880859,26.972170,22.833406,27.133625,-39.469189,-507.177155,-668.765015,-511.623657,-258.358276,910.461853,918.176758,1038.081421,1.163294,1.163408,1.163272,1.163726,1.163831,1.163870,1.163615,1.163494,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.014935,0.191909,0.253052,0.193592,0.097759,-0.344507,-0.347426,-0.392796
4378.320801,26.958567,22.814737,27.132000,-42.762394,-510.016785,-671.833130,-514.352600,-262.666046,908.387634,915.579041,1035.695801,1.163257,1.163407,1.163259,1.163713,1.163836,1.163827,1.163564,1.163463,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.016181,0.192984,0.254213,0.194624,0.099389,-0.343722,-0.346443,-0.391893
4381.762207,26.971849,22.799191,27.132313,-46.166615,-513.385620,-675.247986,-517.166382,-265.911621,905.969666,913.280334,1034.361694,1.163258,1.163389,1.163225,1.163703,1.163817,1.163832,1.163592,1.163459,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.017469,0.194258,0.255505,0.195689,0.100617,-0.342807,-0.345573,-0.391389
4385.209961,26.988066,22.818920,27.132126,-48.847057,-515.711243,-677.896851,-519.638794,-268.725037,903.418945,910.601562,1031.668091,1.163256,1.163404,1.163231,1.163737,1.163865,1.163849,1.163612,1.163456,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.018483,0.195138,0.256507,0.196624,0.101682,-0.341842,-0.344559,-0.390369
4388.644043,26.989134,22.820356,27.131874,-52.073204,-519.030396,-681.164368,-522.493591,-271.377869,900.810242,907.340332,1029.786255,1.163286,1.163426,1.163253,1.163712,1.163858,1.163872,1.163602,1.163474,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.019704,0.196394,0.257743,0.197705,0.102686,-0.340854,-0.343325,-0.389657
4392.083984,26.966301,22.738125,27.133688,-55.089493,-521.784546,-684.742126,-525.116394,-275.348969,897.934692,903.713623,1027.848389,1.163247,1.163409,1.163245,1.163705,1.163848,1.163849,1.163621,1.163498,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.020845,0.197436,0.259097,0.198697,0.104188,-0.339766,-0.341953,-0.388924
4395.522949,26.953018,22.768782,27.131563,-58.531574,-524.452209,-687.534180,-527.698486,-278.355408,895.782532,901.578308,1026.450928,1.163241,1.163426,1.163247,1.163696,1.163847,1.163832,1.163586,1.163449,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.022148,0.198446,0.260154,0.199674,0.105326,-0.338952,-0.341145,-0.388395
4398.982910,26.961075,22.802624,27.131313,-61.518436,-527.081665,-690.462891,-530.545227,-280.420471,893.731018,898.714111,1024.428589,1.163228,1.163387,1.163222,1.163706,1.163841,1.163818,1.163570,1.163428,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.023278,0.199441,0.261262,0.200751,0.106107,-0.338176,-0.340061,-0.387630
4402.444824,26.971315,22.826912,27.131813,-64.297798,-529.934265,-693.342041,-533.181396,-282.984192,891.121582,896.122498,1021.894836,1.163220,1.163381,1.163234,1.163686,1.163814,1.163814,1.163593,1.163497,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.024329,0.200520,0.262351,0.201749,0.107077,-0.337188,-0.339081,-0.386671
4405.877930,26.963848,22.844707,27.131874,-67.804672,-533.309692,-696.743774,-536.063660,-288.053802,888.740601,892.653503,1019.299133,1.163269,1.163413,1.163264,1.163731,1.163879,1.163839,1.163589,1.163484,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.025656,0.201797,0.263638,0.202839,0.108996,-0.336287,-0.337768,-0.385689
4409.308105,26.958780,22.860817,27.132376,-70.938721,-535.817810,-700.156067,-538.963684,-290.671631,885.917664,892.228455,1016.624329,1.163265,1.163413,1.163277,1.163714,1.163852,1.163883,1.163598,1.163484,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.026842,0.202746,0.264930,0.203937,0.109986,-0.335219,-0.337607,-0.384677
4412.727051,26.953232,22.851826,27.131500,-74.262405,-538.974121,-703.955383,-541.976196,-293.988586,883.733459,887.704651,1014.934021,1.163278,1.163395,1.163281,1.163750,1.163878,1.163870,1.163587,1.163481,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.028100,0.203941,0.266367,0.205077,0.111241,-0.334393,-0.335895,-0.384037
4416.166016,26.955259,22.831720,27.133312,-77.427917,-541.701416,-706.998230,-545.010498,-296.928406,880.993286,884.734863,1013.175964,1.163280,1.163428,1.163229,1.163717,1.163855,1.163854,1.163623,1.163473,8.000000,2.000000,0.000000,50.000000,600.000000,27.000000,0.029298,0.204973,0.267519,0.206225,0.112354,-0.333356,-0.334772,-0.383372
