T  (s),T1,T2,T3,One,Two,Three,Four,Five,Six,Seven,Eight,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Inj.,Val.,Vol.,Flow,Tim.,Setpoint,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
7214.069824,26.960754,22.387030,34.491875,1062.841309,-649.373840,-1025.732300,-1235.587524,-1448.187988,229.619553,1067.619629,1105.162720,1.165195,1.165291,1.165087,1.165600,1.165761,1.165735,1.165459,1.165422,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.402165,0.245714,0.388123,0.467530,0.547975,-0.086885,-0.403973,-0.418179
7217.321777,26.974251,22.346695,34.593437,1062.367554,-649.803040,-1026.295288,-1236.329590,-1449.150513,229.017380,1066.601074,1104.438843,1.165190,1.165317,1.165072,1.165583,1.165726,1.165747,1.165490,1.165433,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.401986,0.245877,0.388336,0.467810,0.548339,-0.086657,-0.403588,-0.417905
7220.574219,26.976065,22.354687,34.439877,1062.336060,-650.145264,-1026.215942,-1236.627563,-1448.540771,229.123367,1066.423706,1103.997559,1.165215,1.165311,1.165082,1.165577,1.165741,1.165778,1.165509,1.165498,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.401974,0.246006,0.388306,0.467923,0.548108,-0.086697,-0.403520,-0.417738
7223.825195,26.960274,22.395210,34.387249,1061.334473,-649.509888,-1024.837158,-1235.906982,-1448.321411,228.648926,1066.068237,1103.899780,1.165259,1.165407,1.165149,1.165604,1.165717,1.165739,1.165529,1.165425,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.401595,0.245766,0.387785,0.467651,0.548025,-0.086518,-0.403386,-0.417701
7227.082031,26.965288,22.407948,34.371624,1061.493530,-650.771057,-1025.981689,-1237.913574,-1449.244019,228.693146,1067.892212,1104.067383,1.165175,1.165288,1.165115,1.165492,1.165684,1.165700,1.165377,1.165386,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.401655,0.246243,0.388218,0.468410,0.548374,-0.086534,-0.404076,-0.417764
7230.334961,26.959579,22.413254,34.404499,1061.473755,-651.167725,-1026.796387,-1237.988770,-1449.289307,228.381866,1067.056763,1103.907104,1.165173,1.165275,1.165062,1.165536,1.165732,1.165738,1.165407,1.165432,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.401647,0.246393,0.388526,0.468438,0.548392,-0.086417,-0.403760,-0.417704
7233.589844,26.955473,22.418438,34.403625,1060.789429,-651.239685,-1026.460327,-1237.914917,-1449.031128,227.815811,1067.742187,1103.907959,1.165204,1.165346,1.165067,1.165577,1.165712,1.165725,1.165364,1.165387,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.401388,0.246420,0.388399,0.468410,0.548294,-0.086202,-0.404019,-0.417704
7236.844238,26.956272,22.430363,34.256939,1062.574097,-652.861084,-1027.804810,-1238.392212,-1449.103516,227.629120,1067.142944,1103.466309,1.165128,1.165231,1.165053,1.165580,1.165773,1.165668,1.165382,1.165392,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.402064,0.247034,0.388908,0.468591,0.548321,-0.086132,-0.403793,-0.417537
7240.098145,26.967209,22.375166,34.244064,1061.212646,-652.972961,-1027.735840,-1240.491699,-1451.149170,226.726288,1065.832031,1102.402832,1.165207,1.165259,1.165072,1.165513,1.165706,1.165760,1.165483,1.165434,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.401549,0.247076,0.388881,0.469385,0.549095,-0.085790,-0.403297,-0.417134
7243.354004,26.958300,22.396397,34.073189,1060.692505,-653.798645,-1028.435913,-1240.784668,-1451.077881,225.813324,1066.039917,1105.513306,1.165173,1.165269,1.165049,1.165454,1.165656,1.165690,1.165359,1.165349,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.401352,0.247389,0.389146,0.469496,0.549068,-0.085445,-0.403375,-0.418311
7246.604980,26.973610,22.406199,34.412498,1060.240234,-655.047058,-1027.852661,-1241.005615,-1450.459229,224.941971,1064.318848,1101.545776,1.165163,1.165251,1.165105,1.165543,1.165728,1.165716,1.165465,1.165386,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.401181,0.247861,0.388926,0.469580,0.548834,-0.085115,-0.402724,-0.416810
7249.857910,26.980064,22.413692,34.203751,1059.184814,-654.533325,-1029.107422,-1241.676270,-1451.298340,224.645264,1064.967285,1101.252319,1.165190,1.165313,1.165075,1.165510,1.165699,1.165709,1.165450,1.165388,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400781,0.247667,0.389400,0.469834,0.549152,-0.085003,-0.402969,-0.416699
7253.111816,26.985933,22.412256,34.230564,1059.256470,-655.369324,-1029.725342,-1242.043213,-1452.353516,224.292511,1064.818726,1100.606934,1.165220,1.165276,1.165058,1.165509,1.165671,1.165737,1.165436,1.165366,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400808,0.247983,0.389634,0.469972,0.549551,-0.084869,-0.402913,-0.416455
7256.367187,26.984652,22.395271,34.265625,1059.182739,-656.611938,-1030.254761,-1243.419556,-1452.914551,224.084610,1065.149414,1100.840576,1.165189,1.165233,1.165066,1.165506,1.165644,1.165689,1.165394,1.165369,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400780,0.248453,0.389835,0.470493,0.549763,-0.084791,-0.403038,-0.416543
7259.616211,27.004709,22.329399,34.320686,1058.877197,-656.677856,-1031.373291,-1244.005981,-1451.688599,223.815109,1064.641602,1100.482056,1.165188,1.165305,1.165020,1.165498,1.165773,1.165734,1.165434,1.165358,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400665,0.248478,0.390258,0.470715,0.549299,-0.084689,-0.402846,-0.416408
7262.875000,27.007004,22.330772,34.285061,1057.979004,-657.048889,-1030.992554,-1244.232788,-1452.297241,222.642685,1063.414429,1099.303833,1.165219,1.165297,1.165039,1.165515,1.165730,1.165591,1.165359,1.165326,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400325,0.248618,0.390114,0.470801,0.549530,-0.084245,-0.402382,-0.415962
7266.127930,26.991213,22.369547,34.239311,1058.503174,-658.085449,-1030.987915,-1244.849854,-1454.295410,222.356064,1063.907104,1099.087402,1.165148,1.165276,1.165037,1.165503,1.165622,1.165636,1.165431,1.165406,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400523,0.249011,0.390112,0.471034,0.550286,-0.084137,-0.402568,-0.415880
7269.386230,27.001083,22.394398,34.286186,1059.750977,-657.122620,-1030.206787,-1244.509155,-1454.262573,222.580536,1063.971680,1099.314453,1.165206,1.165391,1.165093,1.165536,1.165666,1.165710,1.165443,1.165382,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400996,0.248646,0.389816,0.470906,0.550273,-0.084221,-0.402593,-0.415966
7272.645020,27.006256,22.419249,34.171001,1058.156006,-659.410889,-1030.998657,-1245.101318,-1452.731323,221.887878,1063.594116,1099.342773,1.165180,1.165223,1.165038,1.165531,1.165724,1.165678,1.165399,1.165312,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400392,0.249512,0.390116,0.471130,0.549694,-0.083959,-0.402450,-0.415977
7275.895996,27.011805,22.415876,34.107563,1057.845337,-659.596069,-1031.174927,-1245.158325,-1454.173950,221.581802,1065.050171,1099.650146,1.165149,1.165209,1.165061,1.165533,1.165661,1.165712,1.165321,1.165284,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400274,0.249582,0.390183,0.471151,0.550240,-0.083844,-0.403001,-0.416093
7279.179199,27.001669,22.387966,34.240063,1059.458374,-659.695129,-1031.848877,-1245.281494,-1453.630615,221.429047,1063.105835,1097.661865,1.165090,1.165200,1.165011,1.165544,1.165706,1.165777,1.165457,1.165419,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400885,0.249620,0.390438,0.471198,0.550034,-0.083786,-0.402265,-0.415341
7282.431152,27.005831,22.402452,34.612312,1058.098389,-658.902039,-1030.935181,-1245.949219,-1453.652710,221.274841,1063.724854,1098.437988,1.165214,1.165333,1.165074,1.165507,1.165665,1.165714,1.165434,1.165358,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400370,0.249320,0.390092,0.471450,0.550043,-0.083727,-0.402499,-0.415634
7285.686035,26.993240,22.423244,34.473312,1058.081543,-660.289917,-1031.359131,-1245.416626,-1453.823486,220.480057,1064.240234,1098.140747,1.165158,1.165264,1.165076,1.165556,1.165660,1.165699,1.165365,1.165369,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400364,0.249845,0.390252,0.471249,0.550107,-0.083427,-0.402694,-0.415522
7288.937012,26.985666,22.452154,34.685001,1058.211182,-659.209717,-1030.730957,-1245.226929,-1452.800781,220.970779,1063.458496,1098.410034,1.165211,1.165320,1.165131,1.165583,1.165743,1.165760,1.165474,1.165386,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400413,0.249436,0.390015,0.471177,0.549720,-0.083612,-0.402398,-0.415624
7292.192871,26.988440,22.449905,34.863876,1057.912964,-659.546936,-1030.095825,-1245.905762,-1453.451782,220.481552,1064.281616,1097.835205,1.165237,1.165319,1.165138,1.165554,1.165694,1.165768,1.165432,1.165423,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400300,0.249564,0.389774,0.471434,0.549967,-0.083427,-0.402710,-0.415406
7295.444824,27.025034,22.428366,34.551998,1058.483643,-659.468079,-1030.226074,-1246.229248,-1453.352539,220.801788,1064.608276,1098.795166,1.165211,1.165328,1.165140,1.165496,1.165676,1.165677,1.165416,1.165392,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400516,0.249534,0.389824,0.471556,0.549929,-0.083548,-0.402833,-0.415769
7298.699219,27.011217,22.417500,34.666874,1058.707520,-660.274414,-1031.447388,-1247.499512,-1454.388306,219.729980,1063.820435,1097.220337,1.165145,1.165315,1.165026,1.165446,1.165604,1.165652,1.165327,1.165352,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400601,0.249839,0.390286,0.472037,0.550321,-0.083143,-0.402535,-0.415173
7301.951172,27.019114,22.408634,34.986500,1057.988647,-661.538635,-1031.687744,-1247.605103,-1453.552979,219.266052,1062.965454,1096.817749,1.165120,1.165210,1.165040,1.165504,1.165711,1.165705,1.165425,1.165354,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400329,0.250317,0.390377,0.472077,0.550005,-0.082967,-0.402212,-0.415021
7305.210937,27.030956,22.407385,35.158501,1057.420166,-661.669128,-1031.280762,-1247.434814,-1454.041748,218.891708,1064.156128,1097.142456,1.165188,1.165244,1.165067,1.165502,1.165663,1.165705,1.165327,1.165373,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400114,0.250367,0.390223,0.472013,0.550190,-0.082826,-0.402662,-0.415144
7308.460937,27.010471,22.396646,34.966125,1057.612061,-661.688599,-1031.757324,-1248.711182,-1453.517822,218.741760,1063.716675,1096.401855,1.165141,1.165302,1.165085,1.165492,1.165701,1.165719,1.165421,1.165424,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400186,0.250374,0.390403,0.472496,0.549992,-0.082769,-0.402496,-0.414864
7311.720215,26.998629,22.322844,34.875252,1057.598511,-661.533020,-1031.321533,-1247.479248,-1453.517822,218.404556,1062.719116,1096.515381,1.165195,1.165284,1.165134,1.165567,1.165737,1.165743,1.165493,1.165430,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400181,0.250315,0.390238,0.472029,0.549992,-0.082641,-0.402119,-0.414907
7314.979004,27.003536,22.338390,34.925812,1057.633423,-661.430908,-1031.675659,-1247.362427,-1453.714966,218.549332,1064.192993,1097.525879,1.165213,1.165354,1.165111,1.165603,1.165726,1.165749,1.165411,1.165382,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400194,0.250277,0.390372,0.471985,0.550066,-0.082696,-0.402676,-0.415289
7318.229980,27.015646,22.345509,35.058125,1057.178223,-662.576904,-1033.064331,-1248.421265,-1454.901611,217.952774,1063.474487,1096.500854,1.165180,1.165270,1.165056,1.165529,1.165675,1.165702,1.165396,1.165390,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400022,0.250710,0.390898,0.472386,0.550515,-0.082470,-0.402404,-0.414901
7321.488770,27.018259,22.358932,34.887562,1057.428589,-662.855652,-1032.416260,-1249.380981,-1454.610107,217.713394,1063.217163,1095.378174,1.165191,1.165295,1.165053,1.165523,1.165678,1.165757,1.165429,1.165429,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400117,0.250816,0.390652,0.472749,0.550405,-0.082380,-0.402307,-0.414476
7324.738770,27.001562,22.361181,34.950314,1056.951050,-662.921265,-1033.067993,-1249.379272,-1454.342896,217.085144,1062.849487,1096.406982,1.165191,1.165284,1.165034,1.165546,1.165710,1.165747,1.165426,1.165329,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.399936,0.250841,0.390899,0.472748,0.550304,-0.082142,-0.402168,-0.414866
7327.992187,27.001616,22.356623,34.848812,1057.142822,-663.466309,-1033.197876,-1248.760376,-1453.699219,217.218246,1062.966187,1095.719116,1.165150,1.165256,1.165030,1.165587,1.165691,1.165708,1.165455,1.165415,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400009,0.251047,0.390948,0.472514,0.550060,-0.082192,-0.402212,-0.414605
7331.245117,26.982092,22.344072,34.975689,1057.461792,-662.291992,-1032.150635,-1247.623047,-1452.558105,217.417404,1063.847656,1096.666626,1.165235,1.165359,1.165117,1.165619,1.165751,1.165786,1.165396,1.165377,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400129,0.250602,0.390552,0.472084,0.549628,-0.082268,-0.402546,-0.414964
7334.496094,26.969343,22.368423,34.758999,1058.227173,-663.233276,-1031.995239,-1248.318726,-1454.422119,217.262009,1063.930908,1096.529053,1.165208,1.165286,1.165113,1.165593,1.165665,1.165748,1.165432,1.165394,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400419,0.250959,0.390493,0.472347,0.550334,-0.082209,-0.402577,-0.414912
7337.750977,26.969929,22.389965,34.510437,1057.298950,-662.834534,-1031.805786,-1248.734741,-1453.832153,216.960739,1064.604980,1095.961670,1.165262,1.165361,1.165115,1.165605,1.165703,1.165720,1.165452,1.165502,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400068,0.250808,0.390421,0.472504,0.550111,-0.082095,-0.402832,-0.414697
7341.020996,26.971529,22.409821,34.786438,1058.573730,-663.470154,-1032.834595,-1249.698242,-1454.169922,216.489029,1063.527832,1095.333740,1.165220,1.165310,1.165089,1.165575,1.165731,1.165812,1.165493,1.165422,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400550,0.251048,0.390811,0.472869,0.550238,-0.081917,-0.402425,-0.414460
7344.273926,26.973076,22.421122,35.022751,1057.198975,-664.247681,-1033.260864,-1250.172119,-1454.154785,216.281647,1064.124146,1096.123779,1.165228,1.165292,1.165101,1.165585,1.165717,1.165800,1.165438,1.165392,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400030,0.251342,0.390972,0.473048,0.550233,-0.081838,-0.402650,-0.414759
7347.526855,26.951418,22.421059,34.982063,1057.526855,-664.644104,-1034.808838,-1252.140015,-1453.262939,215.954575,1063.429321,1094.702515,1.165222,1.165294,1.164993,1.165483,1.165767,1.165803,1.165501,1.165491,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.400154,0.251492,0.391558,0.473793,0.549895,-0.081714,-0.402387,-0.414221
7350.786133,26.953873,22.427803,34.714249,1057.054443,-664.330933,-1033.037354,-1250.525513,-1453.462646,215.341003,1063.701660,1095.253906,1.165221,1.165349,1.165096,1.165630,1.165743,1.165739,1.165422,1.165426,13.000000,1.000000,0.000000,50.000000,600.000000,27.000000,-0.399975,0.251374,0.390887,0.473182,0.549971,-0.081482,-0.402490,-0.414429
7354.136230,26.955420,22.423994,34.584187,1055.260864,-665.554504,-1033.890381,-1251.881958,-1454.694336,214.693817,1062.997314,1094.389404,1.165190,1.165271,1.165063,1.165570,1.165754,1.165771,1.165481,1.165438,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399297,0.251837,0.391210,0.473695,0.550437,-0.081237,-0.402224,-0.414102
7357.386230,26.950191,22.409634,34.607624,1056.814941,-666.472839,-1033.617920,-1251.875122,-1455.175171,214.262329,1062.797974,1094.416504,1.165208,1.165287,1.165139,1.165625,1.165744,1.165796,1.165480,1.165431,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399885,0.252184,0.391107,0.473693,0.550619,-0.081074,-0.402148,-0.414113
7360.636230,26.950191,22.401142,34.743187,1055.947876,-666.870483,-1034.518677,-1253.147461,-1455.595337,213.961044,1061.955444,1093.594360,1.165245,1.165336,1.165133,1.165610,1.165756,1.165779,1.165532,1.165427,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399556,0.252335,0.391448,0.474174,0.550778,-0.080960,-0.401830,-0.413801
7363.891113,26.945551,22.418438,34.536312,1055.470337,-667.145874,-1034.667969,-1253.375244,-1454.828003,213.111893,1061.063232,1093.402588,1.165258,1.165285,1.165062,1.165567,1.165766,1.165757,1.165497,1.165397,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399376,0.252439,0.391504,0.474260,0.550487,-0.080639,-0.401492,-0.413729
7367.141113,26.947311,22.413504,34.640373,1055.702271,-667.353638,-1034.420898,-1253.774048,-1456.173706,212.662079,1061.822632,1092.994507,1.165171,1.165313,1.165154,1.165581,1.165701,1.165812,1.165474,1.165437,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399464,0.252518,0.391411,0.474411,0.550997,-0.080468,-0.401779,-0.413574
7370.395020,26.965235,22.401829,34.807499,1054.463989,-666.417603,-1035.289429,-1254.155029,-1455.421387,212.226288,1060.857788,1093.106079,1.165250,1.165391,1.165090,1.165588,1.165771,1.165815,1.165477,1.165373,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.398995,0.252163,0.391740,0.474555,0.550712,-0.080304,-0.401414,-0.413617
7373.647949,26.960808,22.394773,34.666500,1055.772827,-667.924194,-1034.881958,-1253.375610,-1456.475220,212.350143,1061.127686,1091.463135,1.165176,1.165262,1.165071,1.165599,1.165699,1.165773,1.165498,1.165475,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399490,0.252734,0.391585,0.474260,0.551111,-0.080350,-0.401516,-0.412995
7376.899902,26.968275,22.404638,34.767189,1055.337158,-668.738892,-1035.979492,-1255.806885,-1456.868774,212.022598,1061.184937,1092.253906,1.165207,1.165276,1.165066,1.165495,1.165673,1.165760,1.165451,1.165378,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399325,0.253042,0.392001,0.475180,0.551260,-0.080227,-0.401538,-0.413294
7380.149902,26.965235,22.406574,34.775936,1055.753540,-668.882690,-1036.056641,-1255.273560,-1455.943115,211.609741,1061.055908,1091.578735,1.165124,1.165243,1.165049,1.165579,1.165806,1.165812,1.165502,1.165454,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399483,0.253096,0.392030,0.474979,0.550909,-0.080070,-0.401489,-0.413039
7383.403809,26.988867,22.396210,34.830250,1055.057617,-669.564087,-1035.781982,-1254.937500,-1457.585449,211.420746,1061.912476,1093.143555,1.165196,1.165256,1.165096,1.165566,1.165649,1.165702,1.165370,1.165348,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399220,0.253354,0.391926,0.474851,0.551531,-0.079999,-0.401813,-0.413631
7386.658203,26.968328,22.377041,34.820061,1055.739746,-670.056213,-1036.712524,-1255.750732,-1458.236328,211.484695,1061.558228,1093.388062,1.165194,1.165254,1.165055,1.165586,1.165635,1.165716,1.165442,1.165407,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399478,0.253540,0.392278,0.475159,0.551777,-0.080023,-0.401679,-0.413723
7389.910156,26.966248,22.366114,34.951752,1054.790405,-669.654907,-1036.032349,-1256.165283,-1456.561035,212.119385,1062.799561,1095.089111,1.165166,1.165330,1.165091,1.165524,1.165690,1.165764,1.165431,1.165347,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399119,0.253388,0.392021,0.475316,0.551143,-0.080263,-0.402149,-0.414367
7393.165039,26.962034,22.391775,34.884251,1054.623169,-669.588013,-1035.708374,-1255.727905,-1456.182983,213.015854,1062.739624,1095.268799,1.165172,1.165318,1.165114,1.165556,1.165673,1.165749,1.165490,1.165383,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399055,0.253363,0.391898,0.475151,0.551000,-0.080602,-0.402126,-0.414435
7396.416016,26.987906,22.365677,34.994751,1054.346680,-669.191956,-1035.246826,-1255.338745,-1456.217285,213.300049,1063.583862,1094.813843,1.165219,1.165285,1.165065,1.165549,1.165676,1.165731,1.165408,1.165422,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.398951,0.253213,0.391723,0.475003,0.551013,-0.080710,-0.402446,-0.414263
7399.667969,26.991480,22.387030,34.883499,1054.764893,-668.540344,-1034.441040,-1255.293823,-1455.238892,213.461533,1063.559692,1095.088379,1.165257,1.165343,1.165057,1.165501,1.165682,1.165673,1.165423,1.165385,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399109,0.252967,0.391419,0.474986,0.550643,-0.080771,-0.402437,-0.414367
7402.918945,26.973930,22.346258,34.921249,1055.400269,-668.273987,-1034.005737,-1253.897339,-1455.321777,213.073730,1062.936157,1093.656738,1.165183,1.165301,1.165079,1.165600,1.165664,1.165717,1.165435,1.165413,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399349,0.252866,0.391254,0.474458,0.550674,-0.080624,-0.402201,-0.413825
7406.186035,26.977877,22.375292,35.026188,1055.731934,-667.978333,-1034.169189,-1256.197388,-1456.520386,212.116776,1062.299072,1092.373169,1.165188,1.165263,1.165076,1.165493,1.165644,1.165653,1.165399,1.165393,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399475,0.252754,0.391316,0.475328,0.551128,-0.080262,-0.401960,-0.413339
7409.440918,26.995588,22.390215,34.875813,1055.940674,-666.593689,-1033.454712,-1254.779297,-1455.697144,211.708481,1062.077759,1091.964111,1.165151,1.165409,1.165114,1.165594,1.165682,1.165733,1.165379,1.165367,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399554,0.252230,0.391045,0.474792,0.550816,-0.080108,-0.401876,-0.413185
7412.703125,26.990734,22.398893,34.854126,1056.072266,-668.733765,-1035.948486,-1257.325439,-1456.576538,210.662170,1061.177246,1090.821289,1.165164,1.165233,1.164994,1.165451,1.165672,1.165646,1.165369,1.165321,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399604,0.253040,0.391989,0.475755,0.551149,-0.079712,-0.401535,-0.412752
7415.953125,26.976864,22.403765,34.839375,1056.007080,-668.593201,-1035.455933,-1257.201782,-1457.056274,209.657410,1060.280396,1089.545410,1.165125,1.165244,1.165045,1.165525,1.165667,1.165685,1.165473,1.165459,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399579,0.252987,0.391803,0.475708,0.551331,-0.079332,-0.401196,-0.412269
7419.208984,26.973663,22.407572,34.713627,1054.719116,-669.234009,-1035.309814,-1257.689087,-1457.344116,208.426437,1059.656006,1088.567505,1.165264,1.165335,1.165086,1.165570,1.165693,1.165697,1.165447,1.165396,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.399092,0.253229,0.391747,0.475893,0.551439,-0.078866,-0.400960,-0.411899
7422.464844,26.974730,22.421747,34.759251,1054.386353,-670.101135,-1037.572388,-1259.404053,-1458.210083,207.133011,1059.312500,1087.253296,1.165231,1.165327,1.165020,1.165556,1.165670,1.165696,1.165412,1.165397,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.398966,0.253557,0.392603,0.476542,0.551767,-0.078376,-0.400830,-0.411402
7425.726074,26.995321,22.425993,34.667252,1054.300903,-672.400146,-1037.365967,-1261.152222,-1459.107178,206.474533,1059.043335,1086.375244,1.165189,1.165245,1.165020,1.165518,1.165673,1.165749,1.165430,1.165412,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.398933,0.254427,0.392525,0.477203,0.552107,-0.078127,-0.400728,-0.411070
7428.982910,26.984758,22.430363,34.753811,1053.255127,-672.140137,-1036.814453,-1260.813599,-1458.291748,205.815201,1058.512207,1085.551025,1.165211,1.165356,1.165142,1.165591,1.165744,1.165796,1.165458,1.165430,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.398538,0.254329,0.392317,0.477075,0.551798,-0.077878,-0.400527,-0.410758
7432.235840,26.958673,22.427740,34.809311,1053.128174,-673.955078,-1037.743652,-1262.394775,-1460.131836,204.992737,1057.432861,1084.300903,1.165237,1.165285,1.165111,1.165545,1.165698,1.165756,1.165476,1.165433,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.398490,0.255016,0.392668,0.477673,0.552494,-0.077566,-0.400118,-0.410285
7435.492187,26.950939,22.441227,34.925377,1052.979980,-674.630920,-1039.057861,-1263.739624,-1462.131470,203.498688,1057.273682,1083.595215,1.165168,1.165299,1.165018,1.165519,1.165566,1.165691,1.165399,1.165406,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.398433,0.255271,0.393166,0.478182,0.553251,-0.077001,-0.400058,-0.410018
7438.741211,26.958673,22.456774,34.814251,1051.281128,-675.589355,-1038.770996,-1263.845337,-1460.873169,202.665573,1056.481567,1082.686890,1.165244,1.165328,1.165109,1.165569,1.165673,1.165755,1.165481,1.165404,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.397791,0.255634,0.393057,0.478222,0.552775,-0.076686,-0.399758,-0.409674
7441.994141,26.974411,22.460833,34.697063,1050.620239,-677.454895,-1040.489624,-1264.933838,-1461.079346,201.553741,1056.549072,1081.934082,1.165257,1.165254,1.165054,1.165596,1.165754,1.165739,1.165421,1.165403,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.397541,0.256340,0.393707,0.478634,0.552853,-0.076265,-0.399784,-0.409389
7445.246094,27.000549,22.417252,33.970188,1051.242920,-678.541382,-1041.403442,-1266.729980,-1462.783569,200.786804,1056.014404,1082.157715,1.165186,1.165292,1.165052,1.165531,1.165669,1.165797,1.165430,1.165377,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.397776,0.256751,0.394053,0.479314,0.553498,-0.075975,-0.399582,-0.409474
7448.502930,27.007538,22.434546,33.964687,1049.587524,-679.669556,-1041.828003,-1267.881592,-1463.169922,199.638626,1055.005127,1080.191772,1.165217,1.165311,1.165063,1.165495,1.165646,1.165691,1.165448,1.165394,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.397150,0.257178,0.394214,0.479749,0.553644,-0.075541,-0.399200,-0.408730
7451.758789,27.024021,22.410694,33.822189,1049.525757,-680.596985,-1041.370117,-1268.219849,-1462.834473,198.816650,1054.884766,1079.426025,1.165187,1.165275,1.165099,1.165540,1.165727,1.165752,1.165466,1.165406,14.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.397126,0.257529,0.394040,0.479877,0.553517,-0.075230,-0.399154,-0.408440
