T  (s),CL1cBAK2,CL2polyAC,CL3cBAK2,CL4polyAC,CL5cBAK2,CL6polyAC,CL7cBAK2,CL8polyAC,Inj.,Val.
5244.470215,3628.303467,3499.735352,3497.171875,-1941.378052,-2811.998779,-3883.58374,-5998.135742,-5084.371582,10.0,3.0
5247.879883,3631.046143,3482.138672,3505.616699,-2036.335205,-2958.879395,-4060.077637,-5974.375,-5043.343262,10.0,3.0
5251.379883,3638.176758,3469.876221,3526.747559,-2041.889282,-2973.352783,-4121.504395,-5919.146484,-4996.990723,10.0,3.0
5254.879883,3660.45459,3458.74292,3530.43335,-2130.666992,-3132.54248,-4307.946289,-5874.710449,-4944.330566,10.0,3.0
5258.419922,3654.519043,3440.494385,3542.233154,-2240.390869,-3275.83252,-4510.29834,-5808.550781,-4892.859863,10.0,3.0
5261.879883,3698.651611,3424.831543,3562.322021,-2255.760254,-3231.968506,-4406.391602,-5736.459961,-4879.994629,10.0,3.0
5265.419922,3694.752686,3422.733643,3535.79541,-2245.210937,-3257.162354,-4447.47998,-5674.193848,-4849.76416,10.0,3.0
5268.879883,3700.760986,3440.082764,3548.657471,-2297.619873,-3347.856201,-4583.269043,-5593.101562,-4792.026855,10.0,3.0
5272.319824,3713.55127,3395.322754,3558.636475,-2332.340088,-3318.862793,-4429.308594,-5537.150879,-4812.650879,10.0,3.0
5275.720215,3709.012207,3433.240967,3550.96167,-2244.718506,-3234.730225,-4386.782227,-5501.380371,-4773.898926,10.0,3.0
5279.169922,3707.234619,3427.145996,3543.969482,-2251.615479,-3236.639404,-4351.007324,-5448.904785,-4767.028809,10.0,3.0
5282.629883,3731.386475,3440.555664,3550.167725,-2168.027832,-3100.308838,-4162.135254,-5418.293457,-4758.190918,10.0,3.0
5286.029785,3709.239746,3455.122803,3529.387451,-2145.982422,-3075.169189,-4149.223633,-5369.043457,-4722.465332,10.0,3.0
5289.470215,3709.897461,3458.481689,3545.205566,-2149.265869,-3082.960449,-4153.341309,-5326.230469,-4717.583984,10.0,3.0
5292.879883,3715.339355,3451.121826,3563.818359,-2127.846436,-2987.69165,-3980.400391,-5285.118652,-4720.600586,10.0,3.0
5296.319824,3710.85376,3465.715576,3539.604492,-2063.436035,-2879.42041,-3815.806396,-5255.108398,-4703.585449,10.0,3.0
5299.720215,3707.640869,3482.390625,3549.89209,-2043.931885,-2875.340088,-3825.858643,-5224.184082,-4689.430664,10.0,3.0
5303.129883,3708.676025,3489.379639,3566.076416,-2036.403687,-2906.887207,-3859.743408,-5178.481934,-4664.016113,10.0,3.0
5306.529785,3711.523437,3454.011475,3546.790527,-2064.254395,-2885.793213,-3801.400146,-5135.97168,-4674.98584,10.0,3.0
5309.970215,3732.98291,3483.937988,3563.406738,-2021.128662,-2832.424561,-3708.810059,-5093.113281,-4663.600098,10.0,3.0
5313.379883,3713.201172,3488.743164,3550.403564,-1987.053955,-2799.218994,-3644.249512,-5049.242676,-4644.986816,10.0,3.0
5316.879883,3725.635498,3485.378418,3564.77417,-1974.660645,-2772.107422,-3619.646484,-5018.95459,-4626.356934,10.0,3.0
5320.319824,3730.051025,3498.501709,3563.157715,-1973.162354,-2749.37085,-3543.118652,-4974.080078,-4622.90918,10.0,3.0
5323.720215,3732.868896,3524.642578,3577.852539,-1973.080566,-2762.794678,-3605.666992,-4945.808105,-4617.091797,10.0,3.0
5327.169922,3736.952393,3496.735352,3563.399902,-1995.980591,-2842.387207,-3724.476807,-4902.286621,-4574.416504,10.0,3.0
5330.569824,3743.445557,3510.410156,3579.05957,-2047.041626,-2874.640625,-3756.973389,-4866.076172,-4564.149414,10.0,3.0
5334.029785,3752.19043,3491.137451,3562.774414,-2068.638184,-2890.468506,-3757.524902,-4829.474121,-4547.28125,10.0,3.0
5337.419922,3733.703613,3503.064697,3582.323486,-2077.041504,-2838.955811,-3635.949463,-4792.288574,-4538.731934,10.0,3.0
5340.879883,3759.415283,3510.431396,3585.08667,-2002.573364,-2769.208008,-3485.293945,-4762.506836,-4553.009277,10.0,3.0
5344.279785,3746.942139,3538.538818,3567.921631,-1945.457642,-2730.595215,-3423.472412,-4722.901855,-4527.871094,10.0,3.0
5347.720215,3749.24292,3523.461182,3584.91626,-1934.092896,-2682.323975,-3286.836426,-4662.681152,-4553.27002,10.0,3.0
5351.069824,3749.959229,3531.843994,3585.51001,-1898.413818,-2576.289062,-3150.62793,-4621.867676,-4531.964355,10.0,3.0
5354.529785,3750.931885,3531.732422,3595.770508,-1849.209106,-2513.552734,-3033.152832,-4559.981445,-4532.522461,10.0,3.0
5357.879883,3759.536133,3562.918701,3596.237061,-1826.927856,-2527.120117,-3016.712158,-4507.139648,-4530.68457,10.0,3.0
5361.319824,3751.950439,3546.479004,3595.012939,-1824.397583,-2512.823242,-2991.020508,-4495.304199,-4507.349609,10.0,3.0
5364.779785,3744.472412,3554.842285,3597.493896,-1818.020508,-2536.430176,-2973.231934,-4438.145508,-4508.033203,10.0,3.0
5368.169922,3755.390869,3545.213379,3602.983154,-1825.873901,-2508.444336,-2959.06958,-4377.121582,-4496.247559,10.0,3.0
5371.629883,3747.773682,3567.221924,3605.95166,-1820.358643,-2505.806885,-2953.616455,-4358.001465,-4500.125,10.0,3.0
5374.970215,3758.981934,3563.99585,3610.260742,-1814.256958,-2482.068359,-2917.171143,-4305.637695,-4487.175781,10.0,3.0
5378.419922,3775.724365,3578.956299,3620.519775,-1810.263184,-2501.186279,-2929.649414,-4287.403809,-4497.417969,10.0,3.0
5381.779785,3767.807861,3571.755371,3617.167725,-1823.313477,-2526.072998,-2988.261475,-4247.983398,-4467.409668,10.0,3.0
5385.220215,3768.968506,3588.460205,3609.262451,-1840.991089,-2535.868896,-3015.293457,-4208.769043,-4477.45752,10.0,3.0
5388.629883,3768.087402,3594.106689,3601.612061,-1865.338867,-2594.622314,-3112.984375,-4217.228516,-4436.916992,10.0,3.0
5392.069824,3770.406494,3622.809326,3592.886719,-1928.526611,-2747.71875,-3492.27002,-4168.484375,-4380.12793,10.0,3.0
5395.490234,3785.658203,3586.039062,3585.002197,-1983.581665,-2740.600098,-3303.979248,-4148.822266,-4373.684082,10.0,3.0
5398.919922,3801.838135,3553.981689,3611.043701,-1905.092285,-2606.601562,-3008.087158,-4074.495605,-4410.149414,10.0,3.0
5402.379883,3799.548096,3561.874756,3609.766846,-1851.351318,-2503.828857,-2832.016113,-3986.982422,-4387.879395,10.0,3.0
5405.779785,3780.35083,3553.890625,3618.67334,-1825.442505,-2435.69751,-2734.637695,-3901.24292,-4397.656738,10.0,3.0
5409.240234,3795.437744,3559.010742,3628.585693,-1753.922974,-2456.470947,-2740.268555,-3828.763184,-4389.372559,10.0,3.0
5412.629883,3794.467041,3562.724854,3635.375,-1776.778687,-2451.052734,-2775.401367,-3797.003662,-4381.008789,10.0,3.0
5416.069824,3797.349854,3565.069092,3628.973145,-1758.17688,-2467.083496,-2777.614258,-3761.695557,-4387.230469,10.0,3.0
5419.470215,3785.577148,3569.625977,3634.079834,-1773.291504,-2463.03833,-2764.767822,-3723.806885,-4381.467285,10.0,3.0
5422.919922,3798.554932,3575.80249,3618.078857,-1772.12854,-2464.217773,-2793.127197,-3705.053955,-4354.213867,10.0,3.0
5426.279785,3784.613037,3578.882324,3622.080078,-1788.233887,-2429.400879,-2810.549561,-3680.843994,-4339.703125,10.0,3.0
5429.720215,3802.301758,3578.900391,3611.121582,-1766.946655,-2484.67041,-2808.032959,-3657.226318,-4307.989746,10.0,3.0
5433.129883,3804.385498,3565.246338,3605.195557,-1791.327759,-2473.005615,-2884.60791,-3627.729736,-4299.483887,10.0,3.0
5436.569824,3800.301025,3566.199463,3623.303955,-1793.274658,-2513.661133,-2823.821045,-3590.488281,-4303.510742,10.0,3.0
5439.970215,3761.49292,3567.051758,3427.586182,-1778.459106,-2488.499756,-2811.460205,-3550.538818,-4308.941895,10.0,3.0
5443.419922,3819.366699,3584.103027,3621.491455,-1796.563599,-2493.845459,-2836.968262,-3538.592285,-4290.994629,10.0,3.0
5446.879883,3811.815918,3576.423828,3618.741699,-1782.753052,-2486.896973,-2854.18042,-3519.03125,-4292.353516,10.0,3.0
5450.279785,3821.2854,3573.592529,3610.291504,-1802.151245,-2505.898193,-2851.700684,-3493.085205,-4294.861816,10.0,3.0
5453.720215,3819.477783,3587.342773,3623.260254,-1799.372314,-2553.195312,-2875.891602,-3462.781006,-4280.49707,10.0,3.0
5457.129883,3816.776855,3583.782959,3590.008789,-1818.200317,-2515.490967,-2861.662109,-3441.518311,-4283.779297,10.0,3.0
5460.569824,3832.600098,3606.490234,3588.406982,-1809.963623,-2510.279785,-2865.695801,-3424.100342,-4272.592285,10.0,3.0
5463.919922,3828.065918,3593.759277,3609.507324,-1828.660767,-2528.104736,-2851.77002,-3404.604736,-4231.530762,10.0,3.0
5467.379883,3823.185791,3578.990234,3615.039307,-1842.952026,-2528.102783,-3020.212402,-3302.131592,-4223.986816,10.0,3.0
5470.779785,3818.965088,3580.662109,3588.479492,-1839.074097,-2556.651855,-2944.826416,-3316.168457,-4229.991699,10.0,3.0
5474.220215,3828.086182,3590.226318,3585.473389,-1841.397949,-2540.584717,-2947.827637,-3295.940918,-4207.112793,10.0,3.0
5477.629883,3843.588135,3581.891846,3585.799805,-1857.599243,-2539.434326,-3048.685303,-3187.035645,-4212.248047,10.0,3.0
5481.069824,3802.457764,3589.80835,3601.020508,-1880.221802,-2571.923096,-3056.561768,-3195.812744,-4180.559082,10.0,3.0
5484.529785,3842.331055,3599.556396,3578.184326,-1886.53479,-2558.108154,-3039.837158,-3156.251953,-4178.713867,10.0,3.0
5487.919922,3844.968262,3599.545898,3599.246582,-1901.742065,-2577.707764,-3141.447998,-3075.596924,-4162.924805,10.0,3.0
5491.379883,3841.411621,3516.099609,3590.348389,-1930.591309,-2578.191162,-3262.446777,-3066.887451,-4153.066406,10.0,3.0
5494.720215,3848.058838,3594.631836,3577.475586,-1969.164062,-2610.728271,-3254.655518,-2992.538574,-4150.336426,10.0,3.0
5498.169922,3849.848145,3589.632568,3574.377441,-1967.23999,-2647.226318,-3349.850586,-2928.833008,-4137.419434,10.0,3.0
5501.569824,3855.994629,3580.679932,3576.4021,-1976.641968,-2699.296875,-3501.171875,-2809.258789,-4077.421387,10.0,3.0
5504.970215,3850.511475,3575.971191,3572.540771,-2059.403076,-2868.949951,-3601.628906,-2743.872314,-4112.418945,10.0,3.0
5508.379883,3866.657227,3579.81665,3555.814697,-2131.977783,-2935.0271,-3601.834961,-2700.971436,-4082.94873,10.0,3.0
5511.819824,3883.765381,3589.161377,3519.232666,-2166.893555,-3062.568604,-3664.393799,-2621.497559,-4075.762939,10.0,3.0
5515.220215,3857.25293,3604.09082,3522.519775,-2297.356689,-3210.242187,-3649.791992,-2576.372314,-4058.216553,10.0,3.0
5518.669922,3874.991455,3621.609131,3527.349609,-2373.932129,-3270.408203,-3624.764404,-2530.464844,-4031.762939,10.0,3.0
5522.069824,3881.627441,3613.902588,3527.584961,-2433.614502,-3320.657959,-3589.225586,-2478.443115,-4035.091553,10.0,3.0
5525.470215,3884.011719,3605.665039,3534.528809,-2436.017822,-3358.131836,-3492.840576,-2419.185547,-4023.11499,10.0,3.0
5528.919922,3891.826416,3629.574219,3526.690674,-2478.041016,-3421.497559,-3458.34668,-2415.668701,-4008.440186,10.0,3.0
5532.319824,3890.58252,3621.418213,3533.702393,-2486.496094,-3357.749268,-3451.047852,-2399.310547,-4022.597168,10.0,3.0
5535.779785,3908.618408,3627.608887,3515.267334,-2488.069092,-3338.050049,-3396.802002,-2387.68457,-4018.685303,10.0,3.0
5539.169922,3895.541504,3648.04126,3495.386475,-2420.651367,-3400.330566,-3445.874268,-2360.999023,-3995.333252,10.0,3.0
5542.629883,3855.038574,3647.275635,3547.531738,-2446.77832,-3308.416748,-3367.412354,-2344.915283,-4001.071045,10.0,3.0
5546.029785,3885.07373,3673.133545,3542.58374,-2440.503418,-3299.401123,-3342.234863,-2332.062744,-3982.765381,10.0,3.0
5549.569824,3893.797607,3680.425293,3570.89624,-2446.270508,-3460.066406,-3009.338623,-2222.734131,-3971.541504,11.0,1.0
5552.970215,3900.376709,3715.545654,3530.901855,-2215.355713,-3254.654541,-3285.032715,-2292.53833,-3991.490723,11.0,1.0
5556.419922,3903.952148,3690.878906,3580.638672,-2388.086182,-3239.368408,-3292.642334,-2330.328857,-4005.970459,11.0,1.0
5559.819824,3894.918945,3701.908447,3566.843994,-2394.936768,-3258.08667,-3323.028809,-2341.065186,-4023.115234,11.0,1.0
5563.279785,3907.242432,3696.916016,3570.450195,-2404.885742,-3253.183105,-3293.598145,-2300.694092,-4003.31543,11.0,1.0
5566.720215,3901.460205,3695.125,3580.94751,-2376.986816,-3224.478027,-3262.212402,-2270.367676,-3973.725586,11.0,1.0
5570.129883,3889.387939,3716.609375,3590.295166,-2346.655762,-3186.580322,-3211.695801,-2263.172363,-3959.884521,11.0,1.0
5573.569824,3898.90332,3731.314697,3588.132568,-2354.637451,-3183.919434,-3213.520264,-2233.150635,-3958.204346,11.0,1.0
5576.970215,3897.318359,3733.884521,3582.469482,-2330.300781,-3142.886963,-3171.324951,-2207.939941,-3953.974609,11.0,1.0
5580.419922,3903.043457,3694.683838,3617.230225,-2252.733154,-3021.550293,-3018.010986,-2130.334229,-3943.950928,11.0,1.0
5583.779785,3929.127197,3775.580322,3670.948975,-2072.675293,-2825.205811,-2877.973633,-2110.454834,-4065.004883,11.0,1.0
5587.220215,3895.274658,3852.190186,3711.871338,-1876.986328,-2644.741943,-2717.078857,-2011.927979,-3707.436035,11.0,1.0
5590.629883,3891.632568,3918.366943,3733.242432,-1767.472168,-2477.928955,-2533.357422,-1864.159546,-3672.298584,11.0,1.0
5594.129883,3897.473145,3929.808594,3781.89917,-1649.89917,-2490.531006,-2549.217529,-1548.010254,-3330.153809,11.0,1.0
5597.529785,3943.323242,3971.569336,3708.003662,-1664.485474,-2339.765381,-2307.407959,-1371.740234,-3368.01123,11.0,1.0
5600.970215,3921.405273,3971.948975,3646.243164,-1429.790161,-2078.385742,-2046.640869,-1173.071289,-3220.725098,11.0,1.0
5604.379883,3961.3125,4028.217041,3658.692627,-1160.682739,-1812.854858,-1834.383789,-1062.030884,-2998.251221,11.0,1.0
5607.879883,4005.821289,4153.359863,3646.181641,-921.981506,-1635.854126,-1699.806641,-951.956909,-2808.001953,11.0,1.0
5611.319824,3964.125732,4238.032227,3690.853271,-778.995117,-1533.77832,-1624.125854,-925.437561,-2758.912842,11.0,1.0
5614.720215,4108.307129,4262.702637,3764.366943,-725.542236,-1470.500977,-1601.630859,-917.133362,-2805.501221,11.0,1.0
5618.169922,4131.474121,4302.100098,3835.642822,-678.439758,-1444.030273,-1586.091919,-916.844666,-2827.572021,11.0,1.0
5621.569824,4158.220703,4331.996582,3909.145508,-632.598694,-1429.180542,-1600.238281,-879.056763,-2822.877197,11.0,1.0
5625.029785,4164.875977,4372.413086,3957.002441,-610.18866,-1451.54834,-1597.477539,-850.694824,-2792.063721,11.0,1.0
5628.419922,4193.048828,4407.537109,3967.55957,-628.001099,-1447.518311,-1577.55542,-837.973145,-2783.718018,11.0,1.0
5631.879883,4209.667969,4407.615234,3972.562988,-614.778015,-1429.309326,-1566.74939,-831.341431,-2775.034912,11.0,1.0
5635.279785,4205.4375,4410.124512,3976.688477,-603.472595,-1421.585083,-1562.090698,-817.266907,-2777.610107,11.0,1.0
5638.720215,4205.682617,4416.364258,3979.061523,-600.061584,-1418.959595,-1513.656616,-816.598877,-2780.671875,11.0,1.0
5642.129883,4208.461914,4419.797852,3979.174316,-596.161682,-1415.949341,-1554.566895,-811.459595,-2782.354736,11.0,1.0
5645.569824,4210.648926,4420.008789,3978.056641,-594.639221,-1412.8479,-1552.253174,-812.878418,-2782.092041,11.0,1.0
5649.029785,4211.480469,4419.665527,3980.030273,-592.040039,-1409.360352,-1551.377197,-814.477966,-2778.44873,11.0,1.0
5652.379883,4210.797852,4418.510254,3979.712891,-591.064941,-1361.308472,-1549.292236,-816.907898,-2774.983643,11.0,1.0
5655.819824,4199.867187,4417.522461,3979.4375,-589.110291,-1406.779785,-1546.1427,-818.901184,-2773.919678,11.0,1.0
5659.220215,4212.284668,4418.727539,3979.220703,-589.357971,-1404.834351,-1542.734619,-818.545288,-2770.016113,11.0,1.0
5662.669922,4213.826172,4416.804199,3979.999756,-577.187805,-1402.809937,-1542.4021,-816.663208,-2766.934326,11.0,1.0
5666.029785,4213.334961,4417.457031,3979.281982,-577.921814,-1401.571899,-1539.846313,-816.790527,-2766.631348,11.0,1.0
5669.470215,4215.060547,4416.814453,3979.355225,-583.244812,-1399.956543,-1536.402466,-816.555603,-2765.086914,11.0,1.0
5672.819824,4201.883301,4415.891113,3979.687744,-582.521118,-1399.2677,-1536.169067,-816.342896,-2765.161133,11.0,1.0
5676.220215,4202.841309,4415.79834,3933.287354,-581.578064,-1398.748047,-1537.162842,-815.205444,-2765.372314,11.0,1.0
5679.569824,4202.29834,4416.15918,3979.861328,-581.243042,-1397.665283,-1536.297852,-814.923096,-2761.831543,11.0,1.0
5682.970215,4202.868164,4415.564453,3977.74707,-580.40387,-1397.085083,-1537.687744,-813.502686,-2761.336914,11.0,1.0
5686.379883,4202.074219,4415.116699,3978.863525,-581.329895,-1395.869019,-1537.117432,-813.528381,-2764.092285,11.0,1.0
5689.819824,4215.944336,4408.943359,3978.833008,-580.957397,-1395.965576,-1537.697998,-814.190979,-2763.113525,11.0,1.0
5693.279785,4203.032715,4413.527832,3978.394531,-579.813843,-1395.830566,-1536.841064,-810.992981,-2761.5979,11.0,1.0
5696.669922,4202.456055,4410.26416,3978.313721,-580.300598,-1394.257324,-1536.112305,-810.63678,-2761.093018,11.0,1.0
