time /min,deflection /nm,,,,,,,,injection,deflection /nm,deflection /nm,,,,,,,differential deflection /nm,,,,differential deflection /nm,,,,differential deflection /nm,,,,differential deflection /nm,,,,differential deflection /nm,,,,,,differential deflection /nm,,,,,,differential deflection /nm,,differential deflection /nm,
,CL1 cBAK2,CL2 polyAC,CL3 cBAK2,CL4 polyAC,CL5 cBAK2,CL6 polyAC,CL7 cBAK2,CL8 polyAC,,CL1 cBAK2,CL2 polyAC,CL3 cBAK2,CL4 polyAC,CL5 cBAK2,CL6 polyAC,CL7 cBAK2,CL8 polyAC,CL1 cBAK2-CL2 polyAC,CL1 cBAK2-CL4 polyAC,CL1 cBAK2-CL6 polyAC,CL1 cBAK2-CL8 polyAC,CL3 cBAK2-CL2 polyAC,CL3 cBAK2-CL4 polyAC,CL3 cBAK2-CL6 polyAC,CL3 cBAK2-CL8 polyAC,CL5 cBAK2-CL2 polyAC,CL5 cBAK2-CL4 polyAC,CL5 cBAK2-CL6 polyAC,CL5 cBAK2-CL8 polyAC,CL7 cBAK2-CL2 polyAC,CL7 cBAK2-CL4 polyAC,CL7 cBAK2-CL6 polyAC,CL7 cBAK2-CL8 polyAC,CL1 cBAK2-CL3 cBAK2,CL1 cBAK2-CL5 cBAK2,CL1 cBAK2-CL7 cBAK2,CL3 cBAK2-CL5 cBAK2,CL3 cBAK2-CL7 cBAK2,CL5 cBAK2-CL7 cBAK2,CL2 polyAC-CL4 polyAC,CL2 polyAC-CL6 polyAC,CL2 polyAC-CL8 polyAC,CL4 polyAC-CL6 polyAC,CL4 polyAC-CL8 polyAC,CL6 polyAC-CL8 polyAC,mean ( cBAK2 -  polyAC CLs),,Zero,
131.965332033333,0.141669306820078,-0.0485716247109167,-0.626163858081831,0.158451622339214,-1.92772622918403,-0.891204728587809,-3.33650766820415,6.04417960847953,2,-0.141669306820078,0.0485716247109167,0.626163858081831,-0.158451622339214,1.92772622918403,0.891204728587809,3.33650766820415,-6.04417960847953,-0.190240931530995,0.0167823155191362,-1.03287403540789,5.90251030165945,0.577592233370915,0.784615480421046,-0.265040870505977,6.67034346656136,1.87915460447312,2.08617785152325,1.03652150059622,7.97190583766356,3.28793604349323,3.49495929054336,2.44530293961634,9.38068727668368,-0.767833164901909,-2.06939553600411,-3.47817697502423,-1.3015623711022,-2.71034381012232,-1.40878143902012,0.207023247050131,-0.842633103876892,6.09275123319044,-1.04965635092702,5.88572798614031,6.93538433706733,2.75289583154249,3.15924051092282,0.457708671039118,3.65809242834302
132.021997066667,-0.267215225148518,-0.0100952838946569,-0.507428446723068,-0.889548197486363,-2.50649086536828,-1.86257019241828,-4.64077667328218,2.00655826444967,2,0.267215225148518,0.0100952838946569,0.507428446723068,0.889548197486363,2.50649086536828,1.86257019241828,4.64077667328218,-2.00655826444967,0.257119941253861,-0.622332972337845,-1.59535496726976,2.27377348959818,0.497333162828411,-0.382119750763295,-1.35514174569521,2.51398671117273,2.49639558147362,1.61694266788192,0.643920672950003,4.51304912981794,4.63068138938752,3.75122847579581,2.7782064808639,6.64733493773184,-0.24021322157455,-2.23927564021976,-4.37356144813366,-1.99906241864521,-4.13334822655911,-2.1342858079139,-0.879452913591706,-1.85247490852362,2.01665354834432,-0.973021994931912,2.89610646193603,3.86912845686794,1.7915639502931,2.34396307217814,-0.836900676078761,2.59383202576225
132.079663083333,0.147125233271326,-0.231636490207279,-0.768029850953546,-0.325428665436789,-2.44681215505693,-1.70499291919782,-2.97665481922365,0.862060199420341,2,-0.147125233271326,0.231636490207279,0.768029850953546,0.325428665436789,2.44681215505693,1.70499291919782,2.97665481922365,-0.862060199420341,-0.378761723478605,-0.472553898708115,-1.85211815246915,0.714934966149015,0.536393360746267,0.442601185516757,-0.936963068244275,1.63009005037389,2.21517566484965,2.12138348962014,0.741819235859111,3.30887235447727,2.74501832901638,2.65122615378687,1.27166190002583,3.838715018644,-0.915155084224872,-2.59393738832826,-3.12378005249498,-1.67878230410339,-2.20862496827011,-0.529842664166722,-0.0937921752295097,-1.47335642899054,1.09369668962762,-1.37956425376103,1.18748886485713,2.56705311861816,1.16109342913531,1.60374409802042,-0.762383053872208,1.69505140520205
132.13549805,-1.34173986806127,-0.767063640471974,-1.29810901448589,-0.870534061225783,-2.45417924937192,-2.86037223990377,-3.57741132055446,1.11056347546258,2,1.34173986806127,0.767063640471974,1.29810901448589,0.870534061225783,2.45417924937192,2.86037223990377,3.57741132055446,-1.11056347546258,0.5746762275893,0.471205806835491,-1.51863237184249,2.45230334352386,0.531045374013914,0.427574953260105,-1.56226322541788,2.40867248994847,1.68711560889994,1.58364518814614,-0.406192990531849,3.5647427248345,2.81034768008249,2.70687725932868,0.717039080650693,4.68797479601705,0.0436308535753858,-1.11243938131064,-2.23567145249319,-1.15607023488603,-2.27930230606857,-1.12323207118254,-0.103470420753808,-2.09330859943179,1.87762711593456,-1.98983817867799,1.98109753668837,3.97093571536635,1.32100824658365,1.74359177251687,-0.351670118603325,2.00267143336108
132.1928304,-0.182927409051266,-0.380774031577175,-1.28683814446765,-1.86401100638256,-3.44414834501538,-2.82711556893685,-5.33762877560707,1.04903400116262,2,0.182927409051266,0.380774031577175,1.28683814446765,1.86401100638256,3.44414834501538,2.82711556893685,5.33762877560707,-1.04903400116262,-0.197846622525909,-1.68108359733129,-2.64418815988558,1.23196141021389,0.906064112890476,-0.577172861914903,-1.5402774244692,2.33587214563028,3.0633743134382,1.58013733863282,0.617032776078531,4.493182346178,4.9568547440299,3.47361776922452,2.51051320667023,6.3866627767697,-1.10391073541639,-3.26122093596411,-5.15470136655581,-2.15731020054773,-4.05079063113942,-1.89348043059169,-1.48323697480538,-2.44634153735967,1.4298080327398,-0.963104562554292,2.91304500754518,3.87614957009947,1.55716901710185,2.55264770018068,-1.19125789704584,2.70875700596949
132.249503583333,-1.38332584359288,-0.550745053479545,-1.09047023266474,-2.69004883133528,-3.93828208179321,-3.46434094438052,-5.25953943222589,-1.73663955439002,2,1.38332584359288,0.550745053479545,1.09047023266474,2.69004883133528,3.93828208179321,3.46434094438052,5.25953943222589,1.73663955439002,0.832580790113337,-1.30672298774239,-2.08101510078764,-0.353313710797142,0.53972517918519,-1.59957859867054,-2.37387071171579,-0.646169321725289,3.38753702831366,1.24823325045793,0.47394113741268,2.20164252740318,4.70879437874635,2.56949060089062,1.79519848784537,3.52289987783587,0.292855610928147,-2.55495623820032,-3.87621358863301,-2.84781184912847,-4.16906919956116,-1.32125735043269,-2.13930377785573,-2.91359589090098,-1.18589450091048,-0.774292113045249,0.953409276945251,1.7277013899905,0.807460801672836,2.12667135735464,-1.56736901923368,1.86745374102247
132.3069987,-0.431956798356847,-0.61610012007452,-1.72575425357142,-2.86215899545317,-4.4454981884777,-3.96909948162499,-5.72001887285387,-4.70772208099066,2,0.431956798356847,0.61610012007452,1.72575425357142,2.86215899545317,4.4454981884777,3.96909948162499,5.72001887285387,4.70772208099066,-0.184143321717674,-2.43020219709633,-3.53714268326815,-4.27576528263382,1.1096541334969,-1.13640474188176,-2.24334522805358,-2.98196782741925,3.82939806840318,1.58333919302453,0.476398706852706,-0.262223892512964,5.10391875277935,2.8578598774007,1.75091939122888,1.01229679186321,-1.29379745521457,-4.01354139012085,-5.28806207449702,-2.71974393490628,-3.99426461928245,-1.27452068437617,-2.24605887537865,-3.35299936155047,-4.09162196091614,-1.10694048617182,-1.84556308553749,-0.738622599365669,0.0420368587791211,2.69477674885417,-2.66381137727647,1.47020818711269
132.363663733333,-1.50636833032647,-0.674792779258837,-1.98470484221292,-2.76755081527864,-4.42697182466191,-4.53616794545542,-6.26403387793187,-0.193646262124219,2,1.50636833032647,0.674792779258837,1.98470484221292,2.76755081527864,4.42697182466191,4.53616794545542,6.26403387793187,0.193646262124219,0.831575551067633,-1.26118248495217,-3.02979961512895,1.31272206820225,1.30991206295408,-0.782845973065719,-2.5514631032425,1.7910585800887,3.75217904540307,1.65942100938327,-0.109196120793513,4.23332556253769,5.58924109867303,3.49648306265323,1.72786593247645,6.07038761580765,-0.47833651188645,-2.92060349433544,-4.7576655476054,-2.44226698244898,-4.27932903571895,-1.83706205326996,-2.0927580360198,-3.86137516619658,0.481146517134619,-1.76861713017678,2.57390455315442,4.3425216833312,1.50248026825401,2.6730516414038,-1.42003676700317,2.74656848926542
132.42132975,-0.770250871906509,-0.700043985570687,-2.1320242464436,-2.73288028322918,-5.35838311435055,-5.03398667223473,-6.39568902387316,-1.77686532715353,2,0.770250871906509,0.700043985570687,2.1320242464436,2.73288028322918,5.35838311435055,5.03398667223473,6.39568902387316,1.77686532715353,0.0702068863358214,-1.96262941132267,-4.26373580032822,-1.00661445524702,1.43198026087291,-0.600856036785579,-2.90196242579113,0.355158919290069,4.65833912877986,2.62550283112137,0.324396442115813,3.58151778719702,5.69564503830247,3.66280874064398,1.36170235163843,4.61882369671963,-1.36177337453709,-4.58813224244404,-5.62543815196665,-3.22635886790695,-4.26366477742956,-1.03730590952262,-2.03283629765849,-4.33394268666405,-1.07682134158284,-2.30110638900555,0.956014956075649,3.2571213450812,1.10314274709642,2.88799922115065,-2.13618697813008,2.52889761923166
132.477832033333,-1.27099424488735,-0.795860867756801,-2.62552495131668,-3.9014718043494,-5.87448966812463,-6.08000685814341,-6.9892589751787,-0.789514344277734,2,1.27099424488735,0.795860867756801,2.62552495131668,3.9014718043494,5.87448966812463,6.08000685814341,6.9892589751787,0.789514344277734,0.475133377130546,-2.63047755946205,-4.80901261325606,0.481479900609613,1.82966408355988,-1.27594685303271,-3.45448190682672,1.83601060703895,5.07862880036782,1.97301786377523,-0.205517190018782,5.08497532384689,6.1933981074219,3.0877871708293,0.909252117035294,6.19974463090097,-1.35453070642934,-4.60349542323728,-5.71826473029135,-3.24896471680794,-4.36373402386202,-1.11476930705408,-3.1056109365926,-5.28414599038661,0.00634652347906695,-2.17853505379401,3.11195746007167,5.29049251386567,1.298353491245,3.33219442921008,-1.88027119925323,3.35921741857705
132.53549805,-0.714563786467209,-1.14484307406883,-3.31947535554708,-4.1473802722997,-6.34484095781306,-6.92596958492266,-7.99475412111986,-3.86687340930661,2,0.714563786467209,1.14484307406883,3.31947535554708,4.1473802722997,6.34484095781306,6.92596958492266,7.99475412111986,3.86687340930661,-0.430279287601622,-3.43281648583249,-6.21140579845545,-3.1523096228394,2.17463228147825,-0.827904916752615,-3.60649422937557,-0.547398053759522,5.19999788374423,2.19746068551336,-0.581128627109592,2.47796754850646,6.84991104705102,3.84737384882016,1.0687845361972,4.12788071181325,-2.60491156907988,-5.63027717134585,-7.28019033465265,-3.02536560226598,-4.67527876557277,-1.64991316330679,-3.00253719823087,-5.78112651085382,-2.72203033523778,-2.77858931262296,0.280506862993093,3.05909617561605,0.572141970087354,3.57979006101947,-2.98421807704668,2.78562483341856
