T  (s)	T1	T2	T3	CL1cBAK2	CL2polyAC	CL3cBAK2	CL4polyAC	CL5cBAK2	CL6polyAC	CL7cBAK2	CL8polyAC	Sum1	Sum2	Sum3	Sum4	Sum5	Sum6	Sum7	Sum8	Inj.	Val.	Vol.	Flow	Tim.	Setpoint	CP1	CP2	CP3	CP4	CP5	CP6	CP7	CP8
4779.513184	26.995935	22.523958	27.088188	-917.609009	-803.793335	-1293.206055	-871.322937	-471.066650	-1132.143555	-585.277222	-1135.961182	1.024020	1.024273	1.023968	1.024876	1.024974	1.024948	1.024443	1.024467	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.347211	0.304145	0.489332	0.329697	0.178245	0.428388	0.221461	0.429832
4782.762207	26.993107	22.530640	27.086313	-942.914124	-818.032349	-1300.299072	-881.381226	-467.640228	-1136.599731	-585.130676	-1134.340332	1.024033	1.024143	1.023855	1.024860	1.025018	1.025288	1.024757	1.024657	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.356786	0.309532	0.492016	0.333503	0.176949	0.430074	0.221406	0.429219
4786.013184	26.986759	22.534199	27.085375	-948.545837	-826.674255	-1304.897217	-888.444336	-466.595184	-1140.551636	-584.921570	-1137.770142	1.024027	1.024182	1.024074	1.025043	1.025039	1.025354	1.024740	1.024799	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.358917	0.312802	0.493756	0.336175	0.176553	0.431569	0.221326	0.430517
4789.264160	27.001802	22.542816	27.083437	-950.584656	-832.981506	-1309.229736	-894.243713	-467.214172	-1143.664429	-585.013062	-1145.707764	1.024284	1.024388	1.024373	1.025137	1.025254	1.025471	1.024956	1.024903	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.359688	0.315189	0.495395	0.338370	0.176788	0.432747	0.221361	0.433520
4792.516113	27.025434	22.528580	27.084249	-953.556946	-838.946167	-1313.389160	-899.992249	-469.739197	-1147.665527	-586.024963	-1156.904785	1.024340	1.024731	1.024501	1.025396	1.025270	1.025599	1.025233	1.024963	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.360813	0.317446	0.496969	0.340545	0.177743	0.434261	0.221744	0.437757
4795.768066	27.028261	22.485809	27.084063	-955.289062	-844.195374	-1316.395020	-904.258667	-470.734619	-1151.394897	-587.162781	-1156.847656	1.024585	1.024671	1.024342	1.025243	1.025305	1.025706	1.025203	1.025084	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.361469	0.319432	0.498106	0.342159	0.178120	0.435672	0.222175	0.437736
4799.018066	27.024155	22.517590	27.083187	-956.463989	-848.661743	-1318.585327	-908.137329	-474.442505	-1155.017700	-587.604614	-1164.911743	1.024427	1.024685	1.024492	1.025614	1.025355	1.025636	1.025200	1.024979	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.361913	0.321122	0.498935	0.343627	0.179523	0.437043	0.222342	0.440787
4802.269043	27.001322	22.507788	27.082813	-958.160034	-852.703918	-1320.125610	-912.620300	-475.154907	-1158.274658	-589.012512	-1168.953247	1.024646	1.024827	1.024679	1.025567	1.025644	1.026003	1.025313	1.025401	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.362555	0.322652	0.499518	0.345323	0.179792	0.438276	0.222874	0.442316
4805.522949	27.015512	22.541130	27.085501	-959.567871	-857.113586	-1322.846069	-916.672119	-481.423187	-1162.700317	-590.525452	-1172.255249	1.024847	1.025102	1.024775	1.025668	1.025674	1.025786	1.025297	1.025323	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.363088	0.324320	0.500547	0.346856	0.182164	0.439950	0.223447	0.443566
4808.773926	27.030983	22.569290	27.084438	-961.317993	-861.118469	-1324.732910	-920.443542	-482.312500	-1166.249878	-592.166199	-1177.178833	1.024947	1.025059	1.024794	1.025551	1.025546	1.025743	1.025218	1.025171	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.363750	0.325836	0.501261	0.348283	0.182501	0.441293	0.224068	0.445429
4812.023926	27.020847	22.533138	27.084812	-963.107849	-864.829285	-1326.632935	-924.228516	-485.403809	-1170.076782	-594.014771	-1179.138062	1.024665	1.024810	1.024511	1.025548	1.025630	1.025802	1.025430	1.025325	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.364427	0.327240	0.501980	0.349716	0.183670	0.442741	0.224767	0.446170
4815.274902	27.005110	22.525021	27.083876	-964.649109	-868.526184	-1328.934692	-928.080444	-486.266205	-1173.904297	-596.313477	-1184.176514	1.024707	1.025059	1.024839	1.025586	1.025675	1.025871	1.025534	1.025454	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.365010	0.328639	0.502851	0.351173	0.183997	0.444190	0.225637	0.448076
4818.528809	27.010284	22.523272	27.086374	-966.909363	-872.882629	-1331.791626	-932.786987	-487.691254	-1177.616577	-598.153503	-1185.994019	1.024924	1.025161	1.024764	1.025641	1.025676	1.025901	1.025440	1.025457	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.365865	0.330287	0.503932	0.352954	0.184536	0.445594	0.226333	0.448764
4821.783203	27.015139	22.521025	27.084499	-968.342590	-876.133789	-1333.552124	-936.327454	-493.451141	-1181.485474	-600.933167	-1189.282227	1.024911	1.025070	1.024844	1.025789	1.025884	1.026054	1.025808	1.025705	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.366408	0.331517	0.504598	0.354294	0.186715	0.447058	0.227385	0.450008
4825.036133	27.005110	22.516653	27.087063	-970.895508	-879.975281	-1336.171631	-940.375977	-493.337952	-1184.978638	-602.933105	-1196.075562	1.025174	1.025352	1.025011	1.025958	1.025947	1.026138	1.025788	1.025669	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.367374	0.332971	0.505589	0.355826	0.186672	0.448380	0.228142	0.452579
4828.287109	26.991346	22.525831	27.085875	-973.503662	-884.251709	-1339.090698	-944.916199	-498.432617	-1189.301025	-605.612244	-1193.323853	1.025175	1.025272	1.025080	1.025963	1.025992	1.026109	1.025643	1.025557	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.368361	0.334589	0.506694	0.357544	0.188600	0.450016	0.229156	0.451538
4831.541016	26.981264	22.545250	27.087749	-975.039001	-887.814331	-1340.986084	-948.151611	-500.872650	-1192.151001	-607.304932	-1196.157471	1.025093	1.025247	1.024935	1.026022	1.026039	1.026265	1.025617	1.025553	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.368942	0.335937	0.507411	0.358768	0.189523	0.451094	0.229796	0.452610
4834.791016	26.994015	22.548059	27.087313	-977.411072	-892.129883	-1342.845093	-952.183533	-502.060333	-1196.254150	-610.147278	-1199.721313	1.025057	1.025147	1.024898	1.025976	1.025831	1.026027	1.025630	1.025348	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.369839	0.337570	0.508115	0.360293	0.189973	0.452646	0.230872	0.453958
4838.043945	27.001749	22.528767	27.085688	-979.595215	-895.337463	-1345.346313	-955.616028	-506.904297	-1199.693604	-612.061218	-1205.148437	1.024932	1.025146	1.024867	1.025766	1.025793	1.026271	1.025661	1.025574	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.370666	0.338784	0.509061	0.361592	0.191806	0.453948	0.231596	0.456012
4841.295898	26.996735	22.549309	27.086437	-982.866821	-900.475037	-1347.987427	-960.332153	-507.642914	-1204.055298	-614.850830	-1210.202393	1.024892	1.024948	1.024907	1.025852	1.025870	1.025957	1.025498	1.025440	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.371904	0.340728	0.510060	0.363377	0.192085	0.455598	0.232651	0.457924
4844.550781	26.995615	22.574783	27.086687	-984.250793	-902.919983	-1349.704224	-963.004517	-510.420685	-1207.691772	-617.118408	-1213.173950	1.025030	1.025273	1.025031	1.026014	1.025989	1.026272	1.025896	1.025805	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.372427	0.341653	0.510710	0.364388	0.193136	0.456974	0.233509	0.459049
4847.803223	27.002337	22.576096	27.085751	-986.936340	-906.705139	-1352.195923	-966.700684	-514.838196	-1210.974365	-619.646545	-1217.159058	1.025329	1.025372	1.025238	1.026178	1.026055	1.026333	1.025777	1.025761	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.373443	0.343085	0.511653	0.365787	0.194808	0.458216	0.234466	0.460557
4851.056152	27.002390	22.580404	27.087938	-989.088806	-910.104919	-1355.085449	-970.750488	-517.738892	-1215.070190	-622.261047	-1220.589478	1.025187	1.025528	1.025019	1.025957	1.026034	1.026377	1.025927	1.025776	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.374258	0.344371	0.512746	0.367319	0.195905	0.459766	0.235455	0.461855
4854.307129	26.988680	22.565168	27.089750	-991.442017	-913.532898	-1357.531738	-973.729797	-518.067566	-1219.744019	-624.985229	-1224.155762	1.025374	1.025482	1.025328	1.026215	1.026149	1.026151	1.025744	1.025562	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.375148	0.345669	0.513672	0.368446	0.196030	0.461535	0.236486	0.463204
4857.561035	26.973476	22.557676	27.087749	-992.596191	-916.680969	-1358.954834	-976.142578	-521.058777	-1221.057007	-626.556274	-1226.234985	1.025117	1.025358	1.024994	1.026143	1.026261	1.026458	1.025838	1.025785	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.375585	0.346860	0.514210	0.369359	0.197162	0.462032	0.237080	0.463991
4860.812988	26.980091	22.551432	27.089687	-995.328186	-918.968506	-1361.614624	-980.291565	-522.220886	-1224.192749	-628.979431	-1229.145386	1.025279	1.025580	1.025285	1.026274	1.026343	1.026502	1.025900	1.026095	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.376619	0.347725	0.515217	0.370929	0.197601	0.463218	0.237997	0.465092
4864.066895	26.959341	22.560236	27.087000	-997.975037	-923.504761	-1363.932861	-984.306030	-525.626831	-1227.622681	-631.617310	-1231.973022	1.025492	1.025827	1.025398	1.026410	1.026428	1.026583	1.025985	1.025837	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.377620	0.349442	0.516094	0.372448	0.198890	0.464516	0.238995	0.466162
4867.319824	26.972410	22.583338	27.088625	-1000.284424	-926.656067	-1365.845703	-987.511719	-527.598877	-1230.747925	-633.818542	-1233.566284	1.025513	1.025711	1.025482	1.026294	1.026413	1.026615	1.026155	1.026206	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.378494	0.350634	0.516818	0.373661	0.199636	0.465698	0.239828	0.466765
4870.573242	26.978491	22.556553	27.087938	-1002.008545	-929.136536	-1367.814087	-989.879822	-529.163513	-1233.504272	-635.401184	-1236.802734	1.025476	1.025662	1.025562	1.026398	1.026546	1.026715	1.026190	1.026237	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.379147	0.351573	0.517563	0.374557	0.200228	0.466741	0.240427	0.467990
4873.824219	26.975344	22.513344	27.088125	-1003.751160	-931.894226	-1369.344482	-992.705811	-532.824585	-1236.107056	-637.573303	-1239.334106	1.025591	1.025716	1.025259	1.026329	1.026193	1.026559	1.026128	1.026010	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.379806	0.352616	0.518142	0.375627	0.201614	0.467726	0.241249	0.468947
4877.073242	26.947712	22.459396	27.087500	-1005.539978	-934.691101	-1370.865601	-995.676331	-534.345215	-1238.516968	-639.274475	-1239.532715	1.025576	1.025654	1.025269	1.026365	1.026494	1.026666	1.026183	1.025984	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.380483	0.353675	0.518717	0.376751	0.202189	0.468638	0.241893	0.469023
4880.325195	26.941629	22.445660	27.087063	-1007.386536	-937.896301	-1374.100220	-998.536926	-537.517639	-1241.175537	-640.615417	-1241.048462	1.025556	1.025717	1.025641	1.026413	1.026500	1.026748	1.026188	1.026172	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.381182	0.354887	0.519941	0.377833	0.203389	0.469644	0.242400	0.469596
4883.577148	26.947605	22.437918	27.085312	-1009.740356	-940.841370	-1375.912964	-1001.368713	-539.493042	-1244.091919	-643.447876	-1240.631836	1.025628	1.025836	1.025630	1.026481	1.026507	1.026653	1.026204	1.026301	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.382072	0.356002	0.520627	0.378904	0.204137	0.470748	0.243472	0.469438
4886.831055	26.956993	22.495111	27.088938	-1012.095825	-943.606995	-1378.283813	-1004.095764	-540.139099	-1246.961670	-645.394958	-1245.799438	1.025641	1.025928	1.025700	1.026640	1.026768	1.026959	1.026577	1.026291	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.382963	0.357048	0.521524	0.379936	0.204381	0.471834	0.244209	0.471394
4890.083984	26.958166	22.512344	27.088249	-1014.078552	-946.147400	-1379.976807	-1006.874695	-543.237732	-1249.804810	-647.307739	-1249.165527	1.025779	1.025913	1.025559	1.026421	1.026457	1.026749	1.026401	1.026256	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.383714	0.358009	0.522165	0.380988	0.205554	0.472909	0.244933	0.472667
4893.333984	26.965475	22.511097	27.087187	-1016.084229	-948.987000	-1381.199097	-1009.656433	-546.232483	-1252.172485	-649.292053	-1252.324829	1.025621	1.025817	1.025614	1.026517	1.026495	1.026743	1.026294	1.026296	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.384473	0.359084	0.522627	0.382040	0.206687	0.473805	0.245683	0.473863
4896.588867	26.963234	22.475943	27.089624	-1017.668518	-951.449280	-1383.201294	-1012.356506	-548.001465	-1255.085205	-651.082947	-1251.294189	1.025698	1.025840	1.025578	1.026649	1.026790	1.027136	1.026425	1.026322	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.385072	0.360016	0.523385	0.383062	0.207356	0.474907	0.246361	0.473473
4899.838867	26.973583	22.482000	27.088312	-1019.990295	-954.508301	-1385.396729	-1015.567871	-549.391174	-1257.380005	-653.299866	-1254.294556	1.025875	1.026091	1.025845	1.026731	1.026651	1.026680	1.026389	1.026242	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.385951	0.361173	0.524216	0.384277	0.207882	0.475776	0.247200	0.474608
4903.090820	26.973637	22.510410	27.088562	-1021.357300	-956.376526	-1386.852905	-1017.720520	-551.798706	-1259.909546	-655.154358	-1259.018066	1.025782	1.025934	1.025664	1.026637	1.026602	1.026823	1.026378	1.026256	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.386468	0.361880	0.524767	0.385092	0.208793	0.476733	0.247902	0.476396
4906.345215	26.969795	22.496424	27.088625	-1023.231262	-958.471191	-1388.528931	-1020.602783	-552.859070	-1263.042114	-656.918457	-1259.893677	1.025953	1.026141	1.025820	1.026809	1.026778	1.026919	1.026497	1.026442	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.387177	0.362673	0.525401	0.386182	0.209194	0.477918	0.248569	0.476727
4909.598145	26.980305	22.514406	27.088125	-1024.783936	-961.108826	-1390.270874	-1023.208740	-556.757446	-1265.369385	-658.982483	-1261.500122	1.025970	1.026131	1.025936	1.026738	1.027024	1.027132	1.026537	1.026272	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.387764	0.363671	0.526060	0.387168	0.210670	0.478799	0.249350	0.477335
4912.850098	26.996361	22.502106	27.087875	-1026.397827	-963.251831	-1391.972534	-1025.162720	-556.888672	-1267.599487	-660.455811	-1266.550537	1.025848	1.026097	1.025937	1.026942	1.026808	1.026915	1.026615	1.026478	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.388375	0.364482	0.526704	0.387908	0.210719	0.479643	0.249908	0.479246
4916.104004	26.987986	22.521524	27.088125	-1028.121826	-965.872314	-1393.682983	-1027.565796	-557.744812	-1269.842773	-662.210205	-1264.438354	1.025961	1.026070	1.025832	1.026773	1.026825	1.027097	1.026572	1.026693	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.389027	0.365473	0.527351	0.388817	0.211043	0.480491	0.250571	0.478446
4919.356934	26.990494	22.496984	27.085751	-1029.810181	-968.083496	-1395.603149	-1030.041138	-559.716858	-1272.405884	-664.351685	-1264.320923	1.026112	1.026237	1.025921	1.026790	1.026977	1.027117	1.026473	1.026424	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.389666	0.366310	0.528077	0.389754	0.211789	0.481461	0.251382	0.478402
4922.611816	26.983345	22.488682	27.087000	-1031.416748	-969.969543	-1397.303101	-1032.168823	-562.941650	-1274.277954	-666.086609	-1269.528076	1.025949	1.026174	1.025935	1.026867	1.026857	1.027015	1.026693	1.026513	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.390274	0.367023	0.528721	0.390559	0.213010	0.482170	0.252038	0.480372
4925.862793	26.968996	22.515779	27.088562	-1033.015625	-972.682373	-1398.811523	-1034.682373	-563.753235	-1276.539062	-667.851807	-1272.834106	1.026004	1.026310	1.026013	1.026863	1.026829	1.027063	1.026705	1.026727	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.390879	0.368050	0.529292	0.391510	0.213317	0.483025	0.252706	0.481623
4929.113770	26.973049	22.507849	27.089188	-1034.848022	-974.535828	-1400.265503	-1037.019287	-566.528992	-1278.712646	-669.391724	-1271.733276	1.025951	1.026168	1.025911	1.026595	1.026733	1.026921	1.026583	1.026305	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.391573	0.368751	0.529842	0.392394	0.214367	0.483848	0.253289	0.481207
4932.365234	26.978544	22.473383	27.086813	-1035.987061	-976.327148	-1401.544067	-1039.136597	-566.081543	-1281.002197	-670.936157	-1275.675293	1.025873	1.026261	1.026067	1.027012	1.026763	1.027078	1.026631	1.026499	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.392004	0.369429	0.530325	0.393195	0.214198	0.484714	0.253873	0.482698
4935.622070	26.970810	22.497423	27.087187	-1038.026733	-978.599121	-1403.217651	-1041.473267	-567.753113	-1282.937866	-672.752747	-1276.219971	1.026115	1.026156	1.025786	1.026779	1.026866	1.026897	1.026668	1.026473	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.392775	0.370289	0.530959	0.394080	0.214830	0.485446	0.254561	0.482904
4938.871094	26.968195	22.482500	27.088249	-1039.843506	-981.402405	-1405.247070	-1043.728760	-570.239624	-1285.457153	-674.549561	-1276.309326	1.025941	1.026286	1.025916	1.026763	1.026831	1.027011	1.026635	1.026410	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.393463	0.371349	0.531727	0.394933	0.215771	0.486400	0.255240	0.482938
4942.124023	26.966488	22.445410	27.091063	-1041.077637	-982.892822	-1406.209106	-1045.739014	-571.552673	-1287.440308	-675.981201	-1278.720093	1.025924	1.026103	1.025879	1.026673	1.026709	1.026811	1.026318	1.026210	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.393930	0.371913	0.532091	0.395694	0.216268	0.487150	0.255782	0.483851
4945.376953	26.960354	22.484434	27.087000	-1042.271973	-984.692383	-1407.252808	-1047.670654	-573.305969	-1289.035645	-677.573120	-1277.994263	1.025910	1.026171	1.025700	1.026657	1.026729	1.026742	1.026377	1.026296	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.394382	0.372594	0.532486	0.396425	0.216931	0.487754	0.256385	0.483576
4948.627930	26.970863	22.514843	27.088125	-1043.745728	-986.698120	-1408.564453	-1049.480347	-575.353577	-1291.411011	-679.319336	-1281.816772	1.025952	1.026040	1.025807	1.026639	1.026965	1.027088	1.026661	1.026536	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.394939	0.373353	0.532982	0.397109	0.217706	0.488653	0.257045	0.485022
4951.883789	26.980999	22.468138	27.090250	-1045.713013	-989.161377	-1410.748657	-1051.628906	-577.801147	-1293.351685	-681.031494	-1284.842529	1.025837	1.026196	1.025859	1.026736	1.026880	1.026952	1.026389	1.026248	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.395684	0.374285	0.533808	0.397922	0.218632	0.489387	0.257693	0.486167
4955.133789	26.992786	22.439791	27.089125	-1047.450073	-991.811462	-1412.425049	-1054.500366	-580.040588	-1296.117554	-682.847900	-1284.875977	1.025807	1.026037	1.025796	1.026652	1.026717	1.026904	1.026346	1.026314	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.396341	0.375288	0.534443	0.399009	0.219480	0.490433	0.258380	0.486180
4958.391113	26.999722	22.402016	27.088625	-1048.945435	-993.431274	-1413.559937	-1056.097900	-580.573914	-1297.859619	-684.240540	-1287.070068	1.026009	1.025974	1.025695	1.026585	1.026696	1.026945	1.026573	1.026456	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.396907	0.375901	0.534872	0.399613	0.219681	0.491093	0.258907	0.487010
4961.641113	26.996948	22.427303	27.090376	-1050.131592	-995.306641	-1415.223145	-1057.872314	-583.888489	-1299.677734	-685.820374	-1290.771851	1.025828	1.026110	1.025701	1.026657	1.026662	1.026630	1.026130	1.026106	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.397356	0.376611	0.535501	0.400285	0.220936	0.491781	0.259505	0.488411
4964.893066	27.012098	22.386719	27.086687	-1050.682739	-996.759705	-1415.266602	-1059.163574	-583.126099	-1300.905762	-687.228516	-1292.155518	1.025762	1.026026	1.025565	1.026576	1.026451	1.026613	1.026353	1.026321	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.397564	0.377160	0.535518	0.400773	0.220647	0.492245	0.260038	0.488934
4968.144043	27.024473	22.374918	27.090250	-1052.731689	-998.767700	-1417.943237	-1062.470581	-585.713074	-1303.452271	-689.018982	-1293.099365	1.025776	1.025904	1.025733	1.026705	1.026489	1.026812	1.026353	1.026364	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.398340	0.377920	0.536531	0.402025	0.221626	0.493209	0.260716	0.489291
4971.393066	27.012526	22.439041	27.091312	-1053.901611	-1000.549744	-1419.222290	-1064.071411	-587.074524	-1305.461670	-690.803528	-1296.176392	1.025885	1.026202	1.026020	1.026795	1.026821	1.027022	1.026472	1.026285	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.398782	0.378595	0.537015	0.402630	0.222141	0.493969	0.261391	0.490456
4974.645020	27.009432	22.472759	27.088312	-1055.251709	-1002.282288	-1420.704468	-1065.915161	-589.594910	-1307.086426	-691.942810	-1295.482056	1.025810	1.026093	1.025779	1.026802	1.026766	1.026899	1.026486	1.026301	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.399293	0.379250	0.537575	0.403328	0.223095	0.494584	0.261822	0.490193
4977.910156	27.002710	22.504915	27.090187	-1056.552612	-1003.911316	-1422.179687	-1067.688965	-590.907349	-1309.168823	-693.863647	-1297.858887	1.025843	1.026225	1.025828	1.026886	1.026818	1.026987	1.026432	1.026417	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.399785	0.379867	0.538134	0.403999	0.223591	0.495372	0.262549	0.491092
4981.163086	27.003189	22.508348	27.090626	-1058.505493	-1005.708618	-1423.194824	-1069.292358	-593.443237	-1310.727173	-695.242554	-1299.984741	1.026081	1.026153	1.025894	1.026947	1.026888	1.027180	1.026847	1.026473	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.400524	0.380547	0.538518	0.404606	0.224551	0.495962	0.263070	0.491897
4984.417969	27.015512	22.515966	27.087938	-1059.611206	-1007.460937	-1425.147217	-1071.330200	-595.104736	-1312.512085	-696.217529	-1300.319458	1.026135	1.026265	1.025984	1.026940	1.026827	1.026863	1.026267	1.026525	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.400943	0.381210	0.539257	0.405377	0.225180	0.496637	0.263439	0.492023
4987.666992	27.021433	22.498110	27.090000	-1061.130615	-1009.610352	-1426.634033	-1073.168335	-595.542419	-1314.137451	-697.816040	-1302.644775	1.025929	1.026134	1.025915	1.026839	1.027001	1.026943	1.026547	1.026618	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.401518	0.382023	0.539819	0.406072	0.225345	0.497252	0.264044	0.492903
4990.918945	27.007404	22.524334	27.089500	-1062.020386	-1011.002747	-1427.581299	-1075.150269	-596.890015	-1315.978271	-699.658020	-1304.039917	1.026152	1.026214	1.025964	1.026940	1.026763	1.027058	1.026528	1.026326	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.401854	0.382550	0.540178	0.406822	0.225855	0.497948	0.264741	0.493431
4994.171875	27.013325	22.545813	27.090626	-1063.903198	-1013.518188	-1428.967041	-1076.864380	-598.496277	-1317.321167	-700.847473	-1305.982300	1.025943	1.026041	1.025953	1.026986	1.026850	1.026916	1.026628	1.026505	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.402567	0.383502	0.540702	0.407471	0.226463	0.498457	0.265191	0.494166
4997.422852	27.014605	22.541254	27.092438	-1064.981812	-1014.528625	-1430.074463	-1077.988281	-599.005188	-1318.388550	-701.908813	-1306.386108	1.026102	1.026279	1.026036	1.026902	1.026757	1.027031	1.026710	1.026626	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.402975	0.383884	0.541121	0.407896	0.226656	0.498861	0.265593	0.494319
5000.679199	27.006071	22.562983	27.091812	-1066.224609	-1016.625610	-1431.240723	-1080.013306	-600.629517	-1319.973755	-703.308289	-1310.765015	1.026116	1.026396	1.025933	1.026796	1.026937	1.027128	1.026574	1.026458	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.403445	0.384677	0.541562	0.408663	0.227270	0.499460	0.266122	0.495976
5003.930176	27.003082	22.564919	27.090187	-1067.361084	-1018.151123	-1432.194702	-1081.939087	-602.108337	-1322.257568	-704.772827	-1307.257202	1.025999	1.026126	1.025810	1.026822	1.026965	1.027156	1.026737	1.026502	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.403875	0.385255	0.541923	0.409391	0.227830	0.500324	0.266677	0.494649
5007.180176	26.998549	22.565418	27.090187	-1068.531494	-1019.732788	-1433.911987	-1083.398926	-604.198242	-1323.543823	-705.971802	-1312.268799	1.026106	1.026519	1.026126	1.027010	1.026947	1.026894	1.026564	1.026516	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.404318	0.385853	0.542573	0.409944	0.228620	0.500811	0.267130	0.496545
5010.433105	26.993160	22.547562	27.089251	-1069.026733	-1021.073730	-1434.520996	-1084.698730	-604.831604	-1324.619507	-706.856384	-1308.135986	1.025883	1.025976	1.025809	1.026875	1.026839	1.027051	1.026598	1.026328	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.404505	0.386361	0.542803	0.410435	0.228860	0.501218	0.267465	0.494981
5013.684082	27.005857	22.546436	27.088562	-1070.219360	-1022.379822	-1435.723389	-1086.154541	-605.540405	-1326.659302	-708.181824	-1309.571289	1.025893	1.026008	1.025708	1.026695	1.026592	1.026738	1.026309	1.026234	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.404957	0.386855	0.543258	0.410986	0.229128	0.501990	0.267966	0.495524
5016.936035	27.012152	22.535072	27.090687	-1071.990479	-1024.752197	-1437.496704	-1088.121826	-606.464661	-1328.901245	-710.072449	-1311.752441	1.025804	1.025837	1.025579	1.026472	1.026687	1.026666	1.026383	1.026167	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.405627	0.387752	0.543929	0.411731	0.229478	0.502838	0.268682	0.496349
5020.188965	27.002710	22.509974	27.092251	-1073.216064	-1025.684692	-1438.300659	-1089.277710	-607.642273	-1330.638428	-710.778748	-1313.987061	1.025726	1.025997	1.025752	1.026451	1.026561	1.026582	1.026224	1.026122	10.000000	1.000000	0.000000	50.000000	480.000000	27.000000	0.406091	0.388105	0.544234	0.412168	0.229924	0.503496	0.268949	0.497195
