T  (s),T1,T2,T3,CL1cBAK2,CL2polyAC,CL3cBAK2,CL4polyAC,CL5cBAK2,CL6polyAC,CL7cBAK2,CL8polyAC,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Inj.,Val.,Vol.,Flow,Tim.,Setpoint,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
164.860001,26.982262,23.188059,26.96225,-7020.436035,-4459.412109,-7013.769043,-5314.093262,-6704.833008,-5648.002441,-6844.677246,-5369.373535,0.940676,1.174496,1.173919,1.174763,1.174664,1.174836,1.174122,1.174708,1.0,3.0,9900.0,50.0,480.0,27.0,2.656439,1.687382,2.653916,2.010782,2.537019,2.137128,2.589934,2.031699
168.110001,26.976768,23.204357,26.9585,-6829.183594,-3216.419678,-6327.269043,-5188.586914,-6795.34668,-5919.810059,-6939.460449,-5614.790039,0.878518,1.174507,1.174016,1.174748,1.174537,1.174794,1.174034,1.174693,1.0,3.0,9900.0,50.0,480.0,27.0,2.584071,1.21705,2.394154,1.963292,2.571268,2.239976,2.625799,2.124561
171.360001,26.990904,23.164833,26.961124,-7642.286621,-3322.319092,-6388.55957,-5621.574219,-6802.09082,-6256.971191,-6961.959961,-5786.810547,0.965109,1.174578,1.173598,1.174643,1.174397,1.174701,1.173862,1.17467,1.0,3.0,9900.0,50.0,480.0,27.0,2.891738,1.257121,2.417345,2.127128,2.57382,2.367554,2.634312,2.189651
174.610001,26.987064,23.119627,26.959875,-8021.430176,-3437.025635,-6573.535156,-5613.42041,-6937.569336,-6374.349121,-6945.151855,-6038.658691,1.169622,1.17458,1.173876,1.174747,1.174425,1.174758,1.173744,1.174653,1.0,3.0,9900.0,50.0,480.0,27.0,3.035202,1.300524,2.487337,2.124043,2.625083,2.411968,2.627952,2.284947
177.860001,26.973461,23.149035,26.958876,-8229.058594,-3134.529785,-6356.716309,-4759.637695,-6728.373535,-6225.611328,-6908.26709,-6155.536133,1.169695,1.174612,1.174252,1.174858,1.174518,1.174734,1.173685,1.174618,1.0,3.0,9900.0,50.0,480.0,27.0,3.113765,1.186064,2.405296,1.800983,2.545926,2.355688,2.613995,2.329172
181.110001,26.969887,23.168329,26.956499,-7869.766602,-1822.826172,-5269.035156,-4060.571289,-6268.162109,-5840.045898,-6864.000977,-6129.772461,1.171936,1.17471,1.174363,1.174913,1.174726,1.174847,1.173855,1.17469,1.0,3.0,9900.0,50.0,480.0,27.0,2.977814,0.689733,1.993732,1.536466,2.371788,2.209795,2.597246,2.319424
184.360001,26.9709,23.177633,26.958687,-7179.338867,-454.606018,-4053.305664,-2882.734619,-5448.452637,-5039.193848,-6645.327637,-5573.828125,1.17253,1.174767,1.174533,1.175024,1.17489,1.174904,1.174139,1.174695,1.0,3.0,9900.0,50.0,480.0,27.0,2.716565,0.172017,1.533716,1.090788,2.061621,1.906763,2.514503,2.109062
187.610001,26.973515,23.157589,26.958,-6423.902344,1178.457886,-2386.054687,-1083.194824,-3826.503418,-3011.971436,-5275.779785,-3388.05957,1.173259,1.174734,1.17463,1.175053,1.175072,1.17505,1.174737,1.174901,1.0,3.0,9900.0,50.0,480.0,27.0,2.430718,-0.445913,0.902851,0.409866,1.447897,1.13969,1.996284,1.281996
190.860001,26.985144,23.176884,26.959126,-6033.104004,2449.845703,-1961.518921,-2765.508301,-5926.978027,-6108.893066,-6597.944824,-2943.267822,1.173706,1.174654,1.174595,1.175014,1.174692,1.173459,1.174012,1.17492,1.0,3.0,9900.0,50.0,480.0,27.0,2.282845,-0.926989,0.742212,1.046431,2.242689,2.311523,2.496574,1.113693
194.110001,26.988344,23.16783,26.957874,-7313.903809,76.952232,-3568.892822,-2720.541016,-4915.108398,-5731.949219,-7424.881836,-3959.338135,1.172715,1.174665,1.174438,1.174943,1.174679,1.17433,1.173025,1.174902,1.0,3.0,9900.0,50.0,480.0,27.0,2.767483,-0.029118,1.350421,1.029416,1.859811,2.168892,2.809475,1.49816
197.360001,27.002001,23.172575,26.957375,-6695.611816,292.235229,-4818.57373,-4366.393555,-7048.567871,-6834.689941,-7336.056152,-3896.709961,1.173285,1.17469,1.174487,1.174951,1.174451,1.17422,1.173222,1.174892,1.0,3.0,9900.0,50.0,480.0,27.0,2.533529,-0.110578,1.823284,1.652185,2.667084,2.586155,2.775865,1.474463
200.610001,26.981783,23.138546,26.957937,-6821.060059,105.925682,-4691.52002,-4280.398437,-7084.672363,-7257.504395,-7365.564941,-3746.507812,1.173007,1.174621,1.174389,1.17489,1.174529,1.174444,1.173065,1.174846,1.0,3.0,9900.0,50.0,480.0,27.0,2.580997,-0.040081,1.775208,1.619645,2.680745,2.746142,2.787031,1.417628
203.860001,27.01203,23.169329,26.956751,-6793.408203,526.597961,-4214.283691,-3664.779541,-7097.87793,-7538.885742,-7218.143555,-3457.175781,1.17311,1.174653,1.17449,1.174958,1.174796,1.174726,1.173011,1.174903,1.0,3.0,9900.0,50.0,480.0,27.0,2.570534,-0.199258,1.594628,1.386703,2.685741,2.852613,2.731248,1.308149
207.110001,27.013577,23.152906,26.957438,-6544.625,809.786133,-4199.175781,-3492.448975,-6916.937012,-7148.130859,-7117.754883,-3604.082764,1.173333,1.174588,1.174466,1.174919,1.17487,1.174864,1.172971,1.174844,1.0,3.0,9900.0,50.0,480.0,27.0,2.476398,-0.306412,1.588912,1.321496,2.617276,2.704756,2.693263,1.363737
210.360001,27.006054,23.159151,26.957251,-6579.794922,819.350891,-4126.169922,-3242.088867,-6587.734863,-6750.819336,-7077.09082,-3589.438232,1.173306,1.1746,1.174483,1.174941,1.174931,1.174873,1.172977,1.174857,1.0,3.0,9900.0,50.0,480.0,27.0,2.489706,-0.310031,1.561287,1.226763,2.49271,2.554419,2.677876,1.358195
213.610001,26.992237,23.191807,26.9575,-6593.34375,878.24115,-4035.098145,-3095.924805,-6419.495117,-6579.218262,-7054.563477,-3597.753174,1.173346,1.174596,1.174477,1.17495,1.174936,1.17487,1.172952,1.17485,1.0,3.0,9900.0,50.0,480.0,27.0,2.494833,-0.332315,1.526827,1.171456,2.429051,2.489488,2.669352,1.361341
216.860001,27.001894,23.186125,26.956751,-6611.407715,963.88623,-3889.677979,-2966.67334,-6275.002441,-6361.560059,-6981.768555,-3526.371094,1.173413,1.174698,1.174547,1.175034,1.175046,1.17492,1.173041,1.17491,1.0,3.0,9900.0,50.0,480.0,27.0,2.501668,-0.364722,1.471802,1.122549,2.374377,2.407129,2.641808,1.334332
220.110001,27.009094,23.192554,26.959187,-6572.406738,1077.138794,-3724.666748,-2768.428223,-6074.817871,-6142.877441,-6948.277832,-3504.225342,1.173443,1.17463,1.174504,1.174979,1.17498,1.174903,1.173056,1.174846,1.0,3.0,9900.0,50.0,480.0,27.0,2.48691,-0.407575,1.409364,1.047536,2.29863,2.324382,2.629135,1.325952
223.360001,27.014109,23.190121,26.956938,-6494.087402,1153.730347,-3676.387695,-2715.40625,-6023.104004,-6111.997559,-6951.477051,-3545.717529,1.173469,1.174639,1.174521,1.174987,1.175002,1.174939,1.173116,1.174874,1.0,3.0,9900.0,50.0,480.0,27.0,2.457275,-0.436556,1.391096,1.027473,2.279062,2.312698,2.630346,1.341652
226.610001,27.018591,23.19243,26.957312,-6566.962891,1115.102539,-3706.185547,-2662.609131,-5959.606934,-6001.578613,-6911.21582,-3554.706299,1.173504,1.174672,1.174514,1.174983,1.174989,1.174931,1.173147,1.17488,1.0,3.0,9900.0,50.0,480.0,27.0,2.48485,-0.42194,1.402371,1.007496,2.255035,2.270917,2.615111,1.345053
229.860001,27.032192,23.188747,26.956938,-6585.744629,1229.850464,-3467.959961,-2475.087646,-5715.867187,-5629.6875,-6819.404297,-3550.173096,1.173508,1.17465,1.174536,1.174969,1.175007,1.174948,1.173185,1.174885,1.0,3.0,9900.0,50.0,480.0,27.0,2.491957,-0.465359,1.31223,0.93654,2.162807,2.130198,2.580371,1.343338
233.110001,27.029686,23.182627,26.958626,-6538.176758,1343.814209,-3301.026855,-2232.573242,-5453.804687,-5312.968262,-6755.022949,-3559.453125,1.173558,1.174656,1.174552,1.175005,1.175027,1.174967,1.173228,1.174849,1.0,3.0,9900.0,50.0,480.0,27.0,2.473958,-0.508481,1.249064,0.844776,2.063647,2.010356,2.55601,1.346849
236.360001,27.03454,23.187061,26.958937,-6517.942871,1418.754272,-3226.339355,-2099.256592,-5291.166992,-5186.403809,-6760.529297,-3603.891113,1.1736,1.174641,1.174528,1.174961,1.174988,1.174938,1.173293,1.174835,1.0,3.0,9900.0,50.0,480.0,27.0,2.466302,-0.536838,1.220803,0.79433,2.002106,1.962466,2.558093,1.363664
239.610001,27.037207,23.170515,26.957813,-6548.119629,1402.802612,-3220.575928,-2088.77832,-5306.891602,-5200.156738,-6768.060059,-3602.963379,1.173578,1.174683,1.174543,1.175004,1.175004,1.174961,1.173335,1.174829,1.0,3.0,9900.0,50.0,480.0,27.0,2.47772,-0.530802,1.218623,0.790366,2.008056,1.967669,2.560943,1.363313
242.860001,27.028673,23.203171,26.958687,-6583.275879,1367.284424,-3219.856689,-2098.257568,-5323.0,-5210.63623,-6795.725098,-3589.68042,1.173555,1.174635,1.174503,1.174975,1.175019,1.174959,1.173424,1.174867,1.0,3.0,9900.0,50.0,480.0,27.0,2.491023,-0.517362,1.218351,0.793952,2.014152,1.971635,2.571411,1.358287
