T  (s)	T1	T2	T3	CL1cBAK2	CL2polyAC	CL3cBAK2	CL4polyAC	CL5cBAK2	CL6polyAC	CL7cBAK2	CL8polyAC	Sum1	Sum2	Sum3	Sum4	Sum5	Sum6	Sum7	Sum8	Inj.	Val.	Vol.	Flow	Tim.	Setpoint	CP1	CP2	CP3	CP4	CP5	CP6	CP7	CP8
1383.714966	26.979664	21.858234	27.003750	-7491.621094	-2302.639893	2371.100098	289.626160	-2513.877930	-2833.513916	-7809.264160	-4607.767578	0.999657	1.001387	1.001287	1.001906	1.001916	1.001986	1.000379	1.001697	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.834729	0.871288	-0.897192	-0.109591	0.951218	1.072164	2.954921	1.743517
1386.973999	26.991240	21.819460	27.003124	-7488.981934	-2319.337158	2341.314209	288.096802	-2522.298340	-2887.354248	-7810.418945	-4616.029297	0.999632	1.001347	1.001269	1.001863	1.001910	1.001973	1.000346	1.001706	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.833730	0.877606	-0.885922	-0.109012	0.954404	1.092536	2.955358	1.746644
1390.232056	26.995028	21.830950	27.000313	-7497.788574	-2333.975342	2328.385742	242.685806	-2534.578125	-2890.948242	-7785.476074	-4623.828613	0.999652	1.001412	1.001333	1.001899	1.001933	1.001955	1.000358	1.001745	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.837062	0.883145	-0.881030	-0.091829	0.959050	1.093896	2.945920	1.749595
1393.485962	26.995081	21.831011	27.003687	-7497.235840	-2330.861328	2314.474609	247.692169	-2550.264648	-2941.465332	-7795.434082	-4633.503418	0.999642	1.001390	1.001317	1.001893	1.001943	1.001982	1.000380	1.001711	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.836853	0.881967	-0.875766	-0.093723	0.964986	1.113011	2.949687	1.753255
1396.741943	26.994761	21.824329	27.001438	-7496.194824	-2337.176025	2287.467529	207.398926	-2558.673584	-2975.294922	-7796.578613	-4634.179687	0.999667	1.001424	1.001313	1.001904	1.001936	1.001984	1.000414	1.001728	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.836459	0.884356	-0.865547	-0.078477	0.968168	1.125812	2.950120	1.753511
1399.996948	26.980305	21.821833	27.001062	-7497.208008	-2357.890625	2264.802246	178.124710	-2584.778076	-3063.784180	-7803.603027	-4641.199219	0.999667	1.001366	1.001337	1.001896	1.001922	1.001977	1.000413	1.001728	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.836843	0.892194	-0.856971	-0.067400	0.978045	1.159295	2.952779	1.756167
1403.248047	26.963287	21.814590	27.003000	-7501.477539	-2371.485352	2230.432861	143.406738	-2612.112549	-3154.597900	-7795.115234	-4636.857910	0.999614	1.001379	1.001311	1.001875	1.001906	1.001915	1.000412	1.001705	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.838459	0.897338	-0.843966	-0.054263	0.988388	1.193657	2.949567	1.754525
1406.504028	26.971876	21.832384	27.001938	-7505.627930	-2392.698975	2184.456787	78.517967	-2655.346436	-3284.906006	-7804.931641	-4643.846191	0.999637	1.001407	1.001318	1.001897	1.001894	1.001947	1.000464	1.001735	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.840029	0.905365	-0.826569	-0.029710	1.004747	1.242964	2.953281	1.757169
1409.761963	26.970543	21.840815	27.000750	-7507.187500	-2421.525146	2131.115723	19.054298	-2692.287842	-3460.893311	-7808.673340	-4647.565430	0.999657	1.001415	1.001334	1.001886	1.001873	1.001939	1.000484	1.001710	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.840619	0.916273	-0.806386	-0.007210	1.018726	1.309556	2.954697	1.758576
1413.016968	26.974277	21.851366	27.001312	-7508.786621	-2442.497070	2070.084229	-58.975079	-2745.550049	-3518.888672	-7794.899902	-4648.729492	0.999656	1.001365	1.001319	1.001874	1.001844	1.001891	1.000480	1.001704	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.841224	0.924208	-0.783292	0.022315	1.038879	1.331500	2.949486	1.759017
1416.286987	26.977638	21.847683	27.002750	-7512.750000	-2448.584473	2055.558594	-99.898720	-2790.198486	-3601.984863	-7806.090332	-4647.604980	0.999615	1.001396	1.001346	1.001872	1.001871	1.001876	1.000447	1.001664	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.842724	0.926511	-0.777796	0.037800	1.055774	1.362943	2.953720	1.758591
1419.541992	26.986492	21.847120	27.003250	-7511.212402	-2451.592041	2049.756592	-113.748428	-2810.498535	-3615.518311	-7790.120117	-4648.225098	0.999613	1.001355	1.001277	1.001850	1.001854	1.001856	1.000431	1.001664	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.842142	0.927649	-0.775600	0.043041	1.063455	1.368064	2.947677	1.758826
1422.793945	26.983932	21.834633	27.003000	-7507.587402	-2441.665771	2043.841675	-145.815414	-2846.433350	-3670.792480	-7792.923340	-4657.712402	0.999625	1.001354	1.001319	1.001875	1.001862	1.001893	1.000503	1.001752	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.840770	0.923894	-0.773362	0.055175	1.077052	1.388978	2.948737	1.762416
1426.052979	26.968729	21.837006	27.001875	-7506.558594	-2438.366699	2051.198975	-159.115067	-2845.850586	-3654.639893	-7782.441406	-4655.597656	0.999666	1.001419	1.001362	1.001914	1.001893	1.001897	1.000508	1.001746	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.840381	0.922645	-0.776146	0.060207	1.076832	1.382867	2.944771	1.761616
1429.327026	26.938429	21.840565	27.003250	-7505.375977	-2429.635742	2069.399902	-158.342422	-2866.948242	-3668.445801	-7761.801758	-4651.353516	0.999665	1.001427	1.001345	1.001899	1.001923	1.001932	1.000528	1.001739	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.839933	0.919342	-0.783033	0.059915	1.084815	1.388091	2.936961	1.760010
1432.578003	26.949045	21.847246	27.002625	-7501.869629	-2417.873047	2064.235840	-189.114685	-2904.184570	-3796.334961	-7732.962891	-4653.148926	0.999668	1.001429	1.001383	1.001903	1.001887	1.001912	1.000553	1.001723	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.838607	0.914891	-0.781079	0.071558	1.098904	1.436482	2.926049	1.760689
1435.833008	26.946005	21.863792	27.003063	-7499.386719	-2431.693115	2026.314087	-284.941620	-2980.790771	-3987.802734	-7720.720215	-4652.648437	0.999688	1.001419	1.001340	1.001870	1.001814	1.001870	1.000516	1.001697	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.837667	0.920120	-0.766730	0.107818	1.127891	1.508931	2.921417	1.760500
1439.093994	26.935602	21.868912	27.003313	-7501.675293	-2454.497314	1958.940796	-388.938751	-3097.076660	-4175.426270	-7701.652344	-4637.822754	0.999663	1.001428	1.001362	1.001893	1.001829	1.001879	1.000602	1.001744	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.838533	0.928749	-0.741237	0.147169	1.171892	1.579925	2.914202	1.754890
1442.344971	26.953686	21.858921	27.002312	-7503.281738	-2486.206543	1875.378174	-556.080505	-3250.991211	-4438.476562	-7673.435059	-4639.140137	0.999683	1.001431	1.001377	1.001904	1.001859	1.001881	1.000666	1.001737	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.839141	0.940747	-0.709618	0.210413	1.230131	1.679460	2.903525	1.755388
1445.612061	26.960407	21.855175	27.003563	-7501.541992	-2513.118652	1804.570923	-709.794556	-3419.258057	-4593.642578	-7634.854492	-4637.406250	0.999738	1.001459	1.001385	1.001931	1.001803	1.001856	1.000727	1.001733	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.838483	0.950930	-0.682825	0.268577	1.293801	1.738173	2.888926	1.754732
1448.886963	26.957581	21.854862	27.003437	-7504.978027	-2538.264648	1726.665649	-874.084045	-3606.490967	-4735.783691	-7628.803711	-4642.587891	0.999719	1.001480	1.001423	1.001907	1.001768	1.001836	1.000695	1.001738	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.839783	0.960445	-0.653347	0.330742	1.364648	1.791957	2.886637	1.756693
1452.154053	26.971024	21.856487	27.003563	-7502.285156	-2537.381348	1714.355835	-979.367126	-3663.123291	-4749.274414	-7629.436523	-4641.591797	0.999691	1.001446	1.001402	1.001903	1.001783	1.001839	1.000723	1.001749	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.838764	0.960111	-0.648689	0.370579	1.386077	1.797062	2.886876	1.756316
1455.421021	26.979664	21.857861	27.004749	-7498.336914	-2530.059082	1709.973267	-982.385376	-3691.104980	-4701.868164	-7643.279297	-4648.422852	0.999703	1.001447	1.001405	1.001895	1.001748	1.001834	1.000679	1.001739	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.837270	0.957340	-0.647031	0.371721	1.396665	1.779124	2.892114	1.758901
1458.693970	26.984732	21.871784	27.004126	-7498.735352	-2516.283936	1754.477173	-907.531799	-3592.345215	-4650.194824	-7639.601074	-4647.454590	0.999690	1.001425	1.001380	1.001878	1.001759	1.001827	1.000648	1.001658	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.837421	0.952128	-0.663871	0.343398	1.359295	1.759571	2.890723	1.758534
1461.973022	26.977638	21.879402	27.004187	-7500.725098	-2513.888184	1774.289673	-895.283997	-3596.676514	-4627.425781	-7624.921387	-4649.940430	0.999691	1.001383	1.001342	1.001897	1.001776	1.001862	1.000664	1.001714	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.838173	0.951222	-0.671367	0.338763	1.360934	1.750956	2.885168	1.759475
1465.249023	26.985960	21.887268	27.007313	-7500.956543	-2497.488770	1795.965942	-884.908020	-3587.160400	-4618.746582	-7613.824219	-4654.527832	0.999650	1.001426	1.001364	1.001856	1.001760	1.001816	1.000676	1.001683	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.838261	0.945016	-0.679569	0.334837	1.357333	1.747672	2.880969	1.761211
1468.524048	26.956779	21.875780	27.003250	-7493.680176	-2492.411865	1803.066528	-903.486023	-3625.910156	-4605.252441	-7603.749023	-4647.775391	0.999690	1.001434	1.001333	1.001857	1.001741	1.001827	1.000653	1.001688	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.835508	0.943095	-0.682256	0.341867	1.371996	1.742566	2.877156	1.758656
1471.785034	26.967129	21.857611	27.007376	-7490.161133	-2480.634521	1815.798950	-928.185852	-3702.673340	-4678.320312	-7567.613281	-4650.983398	0.999674	1.001413	1.001378	1.001881	1.001720	1.001838	1.000706	1.001669	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.834177	0.938639	-0.687074	0.351213	1.401042	1.770214	2.863483	1.759870
1475.053955	26.971342	21.836693	27.007626	-7493.055176	-2481.340576	1830.417969	-988.432251	-3739.032227	-4685.384277	-7550.347168	-4648.384277	0.999692	1.001406	1.001349	1.001878	1.001772	1.001886	1.000723	1.001711	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.835271	0.938906	-0.692605	0.374009	1.414800	1.772886	2.856950	1.758886
1478.324951	26.971235	21.841064	27.005625	-7488.590820	-2470.373535	1822.322754	-1025.144409	-3802.781982	-4712.182617	-7536.561523	-4649.482910	0.999678	1.001409	1.001350	1.001857	1.001709	1.001808	1.000666	1.001675	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.833582	0.934756	-0.689542	0.387901	1.438922	1.783027	2.851734	1.759302
1481.588989	26.977158	21.849306	27.005062	-7481.162598	-2465.039307	1821.517334	-1076.508667	-3885.714844	-4730.320801	-7514.087402	-4648.125977	0.999628	1.001405	1.001326	1.001844	1.001684	1.001836	1.000700	1.001680	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.830771	0.932738	-0.689238	0.407336	1.470302	1.789890	2.843230	1.758788
1484.855957	26.975824	21.859608	27.005125	-7479.731445	-2457.931641	1839.500122	-1126.508423	-3937.415527	-4751.963867	-7483.237793	-4644.218750	0.999673	1.001399	1.001365	1.001846	1.001658	1.001867	1.000710	1.001640	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.830230	0.930048	-0.696042	0.426256	1.489865	1.798079	2.831557	1.757310
1488.124023	26.971556	21.861607	27.006250	-7481.942871	-2451.010742	1840.449829	-1169.472412	-4007.593506	-4762.949707	-7464.999023	-4642.118164	0.999673	1.001395	1.001367	1.001867	1.001694	1.001863	1.000705	1.001691	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.831067	0.927429	-0.696401	0.442513	1.516420	1.802236	2.824655	1.756515
1491.390015	26.989321	21.849743	27.006750	-7475.045410	-2440.521729	1843.467773	-1229.353027	-4066.604492	-4760.397949	-7440.660156	-4640.170898	0.999671	1.001434	1.001362	1.001848	1.001696	1.001870	1.000761	1.001657	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.828457	0.923461	-0.697543	0.465171	1.538749	1.801270	2.815446	1.755778
1494.666992	26.995508	21.850555	27.008062	-7468.390137	-2437.796875	1858.064209	-1292.256470	-4150.916992	-4757.301270	-7425.137207	-4640.808105	0.999666	1.001386	1.001364	1.001859	1.001661	1.001913	1.000768	1.001682	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.825938	0.922430	-0.703067	0.488972	1.570651	1.800099	2.809572	1.756019
1497.942017	27.022715	21.830261	27.006687	-7465.153320	-2419.875977	1885.163452	-1302.721191	-4182.515625	-4738.019043	-7408.113281	-4640.960449	0.999696	1.001414	1.001405	1.001879	1.001686	1.001911	1.000757	1.001698	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.824714	0.915649	-0.713320	0.492932	1.582608	1.792803	2.803130	1.756077
1501.227051	27.017113	21.847433	27.006437	-7465.438965	-2406.759521	1905.995605	-1319.012207	-4184.236816	-4728.386230	-7403.024902	-4641.956055	0.999662	1.001410	1.001354	1.001842	1.001672	1.001858	1.000739	1.001672	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.824822	0.910685	-0.721203	0.499096	1.583259	1.789158	2.801205	1.756454
1504.489014	27.028849	21.831137	27.006624	-7463.924805	-2392.061279	1923.471313	-1344.179687	-4244.841797	-4714.716797	-7373.481934	-4643.024902	0.999650	1.001391	1.001331	1.001866	1.001643	1.001896	1.000745	1.001631	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.824249	0.905124	-0.727816	0.508619	1.606191	1.783985	2.790026	1.756858
1507.750977	27.022074	21.812468	27.008312	-7463.370605	-2388.542236	1946.924194	-1357.768799	-4259.280273	-4696.680176	-7366.209473	-4639.878906	0.999662	1.001370	1.001355	1.001844	1.001661	1.001924	1.000780	1.001686	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.824039	0.903792	-0.736690	0.513761	1.611655	1.777161	2.787275	1.755668
1511.022949	27.017487	21.826454	27.005938	-7453.543457	-2372.202148	1965.800903	-1365.323853	-4281.484375	-4672.633301	-7336.677246	-4633.114746	0.999686	1.001402	1.001383	1.001867	1.001661	1.001928	1.000766	1.001657	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.820321	0.897609	-0.743833	0.516620	1.620056	1.768062	2.776100	1.753108
1514.296021	27.020313	21.843498	27.007250	-7453.358398	-2372.557617	1973.785645	-1417.574829	-4338.697754	-4637.850098	-7330.671387	-4640.430664	0.999651	1.001388	1.001331	1.001824	1.001659	1.001891	1.000763	1.001622	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.820251	0.897744	-0.746854	0.536391	1.641705	1.754900	2.773828	1.755877
1517.562012	27.012205	21.834009	27.005125	-7449.696777	-2344.371094	2020.054443	-1398.357056	-4342.181641	-4606.045410	-7310.410645	-4640.069824	0.999680	1.001414	1.001323	1.001850	1.001613	1.001911	1.000740	1.001591	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.818865	0.887079	-0.764362	0.529119	1.643023	1.742866	2.766161	1.755740
1520.838989	27.011938	21.823956	27.010000	-7448.642578	-2330.802246	2055.155518	-1373.524780	-4332.809082	-4589.360352	-7305.386719	-4636.029785	0.999653	1.001364	1.001335	1.001828	1.001630	1.001900	1.000711	1.001567	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.818466	0.881944	-0.777643	0.519723	1.639477	1.736552	2.764260	1.754211
1524.114014	27.022501	21.823643	27.005062	-7439.887695	-2322.787598	2060.233643	-1385.579224	-4343.164551	-4557.172852	-7341.694824	-4677.970215	0.999600	1.001339	1.001303	1.001778	1.001592	1.001874	1.000703	1.001536	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.815154	0.878912	-0.779565	0.524285	1.643395	1.724373	2.777999	1.770081
1527.376953	27.012045	21.847557	27.008562	-7432.406250	-2277.593750	2141.273926	-1188.482178	-4429.064941	-4539.639648	-7270.719238	-4629.599121	0.999556	1.001310	1.001258	1.001769	1.001613	1.001872	1.000728	1.001583	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.812323	0.861811	-0.810229	0.449706	1.675899	1.717739	2.751143	1.751778
1530.649048	26.996948	21.879776	27.007626	-7461.281250	-2311.539795	2104.369629	-1387.401855	-4366.401855	-4498.032227	-7246.852539	-4631.164062	0.999580	1.001305	1.001252	1.001793	1.001591	1.001910	1.000733	1.001608	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.823248	0.874656	-0.796265	0.524974	1.652188	1.701995	2.742112	1.752370
1533.920044	27.007511	21.886644	27.008562	-7433.881836	-2292.352539	2135.470703	-1381.918701	-4369.064941	-4437.635254	-7226.745117	-4629.438477	0.999693	1.001390	1.001319	1.001849	1.001666	1.001947	1.000798	1.001644	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.812881	0.867395	-0.808033	0.522900	1.653196	1.679142	2.734503	1.751717
1537.186035	27.014233	21.901817	27.007750	-7427.205566	-2277.504639	2170.204590	-1370.179443	-4347.520996	-4413.542969	-7227.205078	-4626.486328	0.999643	1.001368	1.001305	1.001831	1.001652	1.001950	1.000791	1.001585	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.810355	0.861777	-0.821176	0.518457	1.645043	1.670025	2.734677	1.750600
1540.452026	26.995668	21.891577	27.008125	-7424.607422	-2261.749756	2187.470459	-1356.862427	-4334.138184	-4362.191895	-7203.281250	-4625.709961	0.999633	1.001369	1.001328	1.001857	1.001691	1.001937	1.000792	1.001555	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.809372	0.855816	-0.827709	0.513418	1.639980	1.650595	2.725625	1.750306
1543.724976	26.999561	21.904064	27.007250	-7423.210937	-2259.331055	2223.135742	-1312.399414	-4326.930664	-4339.804687	-7197.959961	-4626.218262	0.999679	1.001393	1.001358	1.001900	1.001737	1.002006	1.000832	1.001658	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.808843	0.854900	-0.841205	0.496594	1.637252	1.642124	2.723611	1.750499
1546.999023	27.007511	21.888330	27.007563	-7419.099609	-2241.149414	2243.509277	-1296.835327	-4301.337891	-4295.651855	-7178.330566	-4618.596191	0.999697	1.001424	1.001369	1.001887	1.001760	1.002008	1.000840	1.001627	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.807288	0.848021	-0.848914	0.490705	1.627568	1.625417	2.716184	1.747615
1550.261963	27.015139	21.858671	27.005501	-7423.674316	-2238.010498	2255.497070	-1284.330200	-4277.961426	-4229.582520	-7158.252441	-4612.497559	0.999627	1.001354	1.001279	1.001853	1.001694	1.001956	1.000816	1.001616	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.809019	0.846833	-0.853450	0.485973	1.618723	1.600417	2.708586	1.745307
1553.531982	27.020687	21.866976	27.007187	-7419.986816	-2230.997803	2286.856689	-1238.797607	-4255.091797	-4185.179687	-7149.187988	-4613.919922	0.999659	1.001373	1.001311	1.001823	1.001720	1.001978	1.000802	1.001573	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.807623	0.844180	-0.865316	0.468744	1.610070	1.583616	2.705157	1.745845
1556.807983	27.024155	21.877279	27.009062	-7414.350098	-2211.235352	2321.107666	-1201.019409	-4229.564941	-4143.184570	-7133.229004	-4615.588379	0.999625	1.001369	1.001299	1.001855	1.001711	1.001989	1.000801	1.001592	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.805490	0.836702	-0.878276	0.454450	1.600410	1.567725	2.699118	1.746477
1560.074951	27.006390	21.891703	27.009001	-7408.736328	-2202.214600	2350.792725	-1174.870972	-4200.884277	-4123.814453	-7135.363770	-4618.221680	0.999633	1.001354	1.001314	1.001844	1.001745	1.001983	1.000811	1.001592	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.803366	0.833288	-0.889508	0.444555	1.589558	1.560396	2.699926	1.747473
1563.338989	26.997589	21.910183	27.008375	-7406.635742	-2182.092285	2371.234375	-1159.729614	-4191.169922	-4109.755371	-7121.133789	-4610.894531	0.999594	1.001338	1.001277	1.001813	1.001677	1.001953	1.000795	1.001549	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.802571	0.825674	-0.897243	0.438826	1.585882	1.555076	2.694541	1.744701
1566.603027	26.997801	21.899881	27.007437	-7412.916016	-2193.152588	2365.806885	-1114.158569	-4145.219238	-4040.991455	-7099.498535	-4606.784668	0.999664	1.001366	1.001314	1.001843	1.001784	1.002060	1.000874	1.001633	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.804948	0.829859	-0.895190	0.421583	1.568495	1.529057	2.686355	1.743145
1569.874023	26.990013	21.895636	27.007376	-7405.500000	-2170.808838	2405.939697	-1070.345459	-4110.604492	-3993.571289	-7087.240723	-4608.728027	0.999697	1.001413	1.001342	1.001907	1.001821	1.002042	1.000869	1.001611	3.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.802142	0.821405	-0.910375	0.405004	1.555398	1.511114	2.681717	1.743881
1573.229980	26.970810	21.884708	27.006001	-7389.468262	-2152.851807	2411.791992	-1258.871948	-3370.262939	-3546.650635	-7040.766113	-4593.729492	0.999654	1.001374	1.001316	1.001896	1.001917	1.002124	1.000894	1.001633	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.796075	0.814610	-0.912590	0.476340	1.275262	1.342005	2.664131	1.738206
1576.483032	26.962328	21.860294	27.007437	-7366.880371	-2063.057617	2441.551514	-861.588074	-4077.241699	-3944.431396	-7072.592773	-4599.749512	0.999695	1.001419	1.001327	1.001902	1.001777	1.002033	1.000869	1.001617	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.787529	0.780633	-0.923850	0.326013	1.542773	1.492520	2.676174	1.740483
1579.740967	26.968248	21.868599	27.008499	-7392.054199	-2152.730225	2454.283691	-942.690918	-3986.913574	-3841.563965	-7037.215332	-4587.577148	0.999660	1.001394	1.001325	1.001926	1.001839	1.002072	1.000889	1.001658	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.797054	0.814564	-0.928668	0.356702	1.508595	1.453596	2.662788	1.735878
1582.998047	26.980358	21.866289	27.004812	-7401.337891	-2129.079102	2516.392090	-877.277710	-3957.795410	-3842.385498	-7046.331543	-4594.750000	0.999706	1.001404	1.001326	1.001874	1.001850	1.002092	1.000893	1.001648	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.800567	0.805615	-0.952169	0.331950	1.497576	1.453907	2.666237	1.738592
1586.249023	26.980518	21.866476	27.009687	-7389.484375	-2110.871338	2518.366455	-879.209106	-3943.687988	-3827.765869	-7037.349121	-4595.472168	0.999712	1.001386	1.001320	1.001862	1.001822	1.002034	1.000904	1.001665	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.796082	0.798725	-0.952916	0.332681	1.492239	1.448375	2.662838	1.738865
1589.505005	26.971449	21.874531	27.010250	-7392.667969	-2108.961914	2529.343018	-856.586609	-3921.227295	-3801.095703	-7036.070801	-4633.203613	0.999671	1.001391	1.001302	1.001885	1.001806	1.002039	1.000879	1.001615	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.797286	0.798003	-0.957069	0.324121	1.483740	1.438283	2.662355	1.753142
1592.769043	26.972197	21.842501	27.007500	-7372.424316	-2039.799683	2654.794922	-906.551575	-3842.666504	-3647.814209	-6976.669434	-4509.770996	0.999733	1.001430	1.001318	1.001896	1.001765	1.002110	1.000939	1.001654	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.789626	0.771833	-1.004539	0.343027	1.454013	1.380284	2.639878	1.706437
1596.019043	26.962221	21.840065	27.008499	-7501.391113	-2198.383301	2742.868896	-502.617859	-3879.776367	-3691.862549	-7023.098145	-4587.653320	0.999581	1.001388	1.001314	1.001921	1.001857	1.002086	1.000891	1.001638	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.838426	0.831839	-1.037865	0.190184	1.468055	1.396951	2.657446	1.735906
1599.284058	26.963554	21.867975	27.008312	-7378.114258	-2041.796631	2598.422607	-770.747925	-3850.602295	-3735.038330	-7009.366211	-4590.254395	0.999696	1.001387	1.001338	1.001892	1.001857	1.002043	1.000909	1.001633	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.791779	0.772588	-0.983208	0.291641	1.457016	1.413288	2.652250	1.736891
1602.540039	26.957314	21.870098	27.009125	-7385.190430	-2096.800049	2576.860352	-702.940735	-3771.459961	-3650.984619	-6972.785645	-4599.578613	0.999714	1.001404	1.001309	1.001870	1.001837	1.002058	1.000897	1.001623	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.794457	0.793401	-0.975049	0.265983	1.427070	1.381484	2.638408	1.740419
1605.795044	26.949259	21.851303	27.006750	-7405.684082	-2102.597168	2596.728760	-578.839478	-3597.782715	-3476.692383	-6926.993652	-4667.052734	0.999683	1.001389	1.001348	1.001871	1.001866	1.002081	1.000892	1.001595	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.802211	0.795595	-0.982567	0.219025	1.361353	1.315534	2.621081	1.765950
1609.052002	26.975451	21.830637	27.010374	-7449.906250	-2114.881592	2638.786865	-358.306122	-3351.273437	-3299.101074	-6905.770508	-4604.812500	0.999612	1.001362	1.001284	1.001862	1.001870	1.002071	1.000878	1.001626	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.818944	0.800243	-0.998482	0.135578	1.268077	1.248336	2.613051	1.742399
1612.307007	26.973209	21.801977	27.007563	-7430.088379	-1993.967163	2760.782227	-175.632584	-3215.337158	-3140.953613	-6605.304687	-4220.639160	0.999612	1.001362	1.001260	1.001858	1.001893	1.002088	1.001082	1.001807	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.811446	0.754490	-1.044643	0.066457	1.216640	1.188495	2.499358	1.597033
1615.563965	26.986118	21.837942	27.006937	-7362.244141	-1918.562012	2779.247803	-69.685898	-2913.642822	-2872.607910	-6553.197754	-3958.547363	0.999802	1.001540	1.001438	1.002070	1.002067	1.002230	1.001237	1.001910	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.785774	0.725958	-1.051630	0.026368	1.102483	1.086956	2.479642	1.497861
1618.812988	26.974756	21.858797	27.008938	-7331.724121	-1836.959595	3022.724121	358.084839	-2659.725342	-2615.119385	-6468.221680	-3796.540771	0.999890	1.001583	1.001431	1.002054	1.001980	1.002209	1.001320	1.001979	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.774226	0.695081	-1.143758	-0.135494	1.006404	0.989526	2.447488	1.436560
1622.068970	26.985159	21.849493	27.008312	-7214.132812	-1577.488647	3368.179932	581.576599	-2494.401123	-2311.923584	-6224.985352	-3496.229980	0.999883	1.001494	1.001283	1.001990	1.001974	1.002143	1.001434	1.002126	4.000000	1.000000	0.000000	50.000000	480.000000	27.000000	2.729731	0.596901	-1.274474	-0.220061	0.943848	0.874801	2.355451	1.322926
